id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 1000000 10 4MB on 0 0 0 s_1 1 322.320
1 1000000 10 4MB on 0 0 0 s_1 2 321.961
1 1000000 10 4MB on 0 0 0 s_1 3 321.085
1 1000000 10 4MB on 0 0 0 s_1 4 322.718
1 1000000 10 4MB on 0 0 0 s_1 5 322.037
2 1000000 10 4MB on 0 1 0 s_2 1 303.224
2 1000000 10 4MB on 0 1 0 s_2 2 302.933
2 1000000 10 4MB on 0 1 0 s_2 3 302.741
2 1000000 10 4MB on 0 1 0 s_2 4 303.022
2 1000000 10 4MB on 0 1 0 s_2 5 302.906
3 1000000 10 4MB on 0 1 0 s_3 1 314.971
3 1000000 10 4MB on 0 1 0 s_3 2 314.971
3 1000000 10 4MB on 0 1 0 s_3 3 315.076
3 1000000 10 4MB on 0 1 0 s_3 4 314.968
3 1000000 10 4MB on 0 1 0 s_3 5 314.963
4 1000000 10 4MB on 0 1 0 s_4 1 348.208
4 1000000 10 4MB on 0 1 0 s_4 2 348.707
4 1000000 10 4MB on 0 1 0 s_4 3 348.110
4 1000000 10 4MB on 0 1 0 s_4 4 348.275
4 1000000 10 4MB on 0 1 0 s_4 5 348.201
5 1000000 10 4MB off 0 0 0 s_1 1 321.020
5 1000000 10 4MB off 0 0 0 s_1 2 319.872
5 1000000 10 4MB off 0 0 0 s_1 3 320.197
5 1000000 10 4MB off 0 0 0 s_1 4 321.023
5 1000000 10 4MB off 0 0 0 s_1 5 319.700
6 1000000 10 4MB off 0 0 0 s_2 1 366.736
6 1000000 10 4MB off 0 0 0 s_2 2 366.594
6 1000000 10 4MB off 0 0 0 s_2 3 366.323
6 1000000 10 4MB off 0 0 0 s_2 4 366.876
6 1000000 10 4MB off 0 0 0 s_2 5 366.683
7 1000000 10 4MB off 0 0 0 s_3 1 460.337
7 1000000 10 4MB off 0 0 0 s_3 2 459.557
7 1000000 10 4MB off 0 0 0 s_3 3 459.749
7 1000000 10 4MB off 0 0 0 s_3 4 459.653
7 1000000 10 4MB off 0 0 0 s_3 5 460.094
8 1000000 10 4MB off 0 0 0 s_4 1 604.394
8 1000000 10 4MB off 0 0 0 s_4 2 604.067
8 1000000 10 4MB off 0 0 0 s_4 3 604.687
