id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
27 1000000 10 64MB on 0 1 0 1 s_3 4 328.358
27 1000000 10 64MB on 0 1 0 1 s_3 5 328.428
28 1000000 10 64MB off 0 0 0 0 s_1 1 383.998
28 1000000 10 64MB off 0 0 0 0 s_1 2 385.410
28 1000000 10 64MB off 0 0 0 0 s_1 3 384.424
28 1000000 10 64MB off 0 0 0 0 s_1 4 384.950
28 1000000 10 64MB off 0 0 0 0 s_1 5 384.093
29 1000000 10 64MB off 0 0 0 0 s_2 1 424.859
29 1000000 10 64MB off 0 0 0 0 s_2 2 425.171
29 1000000 10 64MB off 0 0 0 0 s_2 3 425.427
29 1000000 10 64MB off 0 0 0 0 s_2 4 425.056
29 1000000 10 64MB off 0 0 0 0 s_2 5 424.503
30 1000000 10 64MB off 0 0 0 0 s_3 1 514.198
30 1000000 10 64MB off 0 0 0 0 s_3 2 513.798
30 1000000 10 64MB off 0 0 0 0 s_3 3 514.728
30 1000000 10 64MB off 0 0 0 0 s_3 4 514.011
30 1000000 10 64MB off 0 0 0 0 s_3 5 514.130
31 1000000 10 128MB on 0 0 0 0 s_1 1 305.951
31 1000000 10 128MB on 0 0 0 0 s_1 2 305.545
31 1000000 10 128MB on 0 0 0 0 s_1 3 304.686
31 1000000 10 128MB on 0 0 0 0 s_1 4 305.501
31 1000000 10 128MB on 0 0 0 0 s_1 5 304.494
32 1000000 10 128MB on 0 1 0 1 s_2 1 315.783
32 1000000 10 128MB on 0 1 0 1 s_2 2 315.744
32 1000000 10 128MB on 0 1 0 1 s_2 3 316.025
32 1000000 10 128MB on 0 1 0 1 s_2 4 316.071
32 1000000 10 128MB on 0 1 0 1 s_2 5 315.779
33 1000000 10 128MB on 0 1 0 1 s_3 1 328.516
33 1000000 10 128MB on 0 1 0 1 s_3 2 328.210
33 1000000 10 128MB on 0 1 0 1 s_3 3 328.407
33 1000000 10 128MB on 0 1 0 1 s_3 4 328.357
33 1000000 10 128MB on 0 1 0 1 s_3 5 328.332
34 1000000 10 128MB off 0 0 0 0 s_1 1 306.097
34 1000000 10 128MB off 0 0 0 0 s_1 2 305.834
34 1000000 10 128MB off 0 0 0 0 s_1 3 304.838
34 1000000 10 128MB off 0 0 0 0 s_1 4 304.698
34 1000000 10 128MB off 0 0 0 0 s_1 5 305.057
35 1000000 10 128MB off 0 0 0 0 s_2 1 355.614
35 1000000 10 128MB off 0 0 0 0 s_2 2 355.961
35 1000000 10 128MB off 0 0 0 0 s_2 3 356.585
35 1000000 10 128MB off 0 0 0 0 s_2 4 356.501
35 1000000 10 128MB off 0 0 0 0 s_2 5 356.772
36 1000000 10 128MB off 0 0 0 0 s_3 1 427.193
36 1000000 10 128MB off 0 0 0 0 s_3 2 427.013
36 1000000 10 128MB off 0 0 0 0 s_3 3 427.475
36 1000000 10 128MB off 0 0 0 0 s_3 4 426.994
36 1000000 10 128MB off 0 0 0 0 s_3 5 427.168
37 1000000 10 256MB on 0 0 0 0 s_1 1 305.414
37 1000000 10 256MB on 0 0 0 0 s_1 2 305.363
37 1000000 10 256MB on 0 0 0 0 s_1 3 304.446
37 1000000 10 256MB on 0 0 0 0 s_1 4 305.904
37 1000000 10 256MB on 0 0 0 0 s_1 5 304.195
38 1000000 10 256MB on 0 1 0 1 s_2 1 315.535
38 1000000 10 256MB on 0 1 0 1 s_2 2 315.985
38 1000000 10 256MB on 0 1 0 1 s_2 3 315.866
38 1000000 10 256MB on 0 1 0 1 s_2 4 315.795
38 1000000 10 256MB on 0 1 0 1 s_2 5 315.663
39 1000000 10 256MB on 0 1 0 1 s_3 1 328.442
39 1000000 10 256MB on 0 1 0 1 s_3 2 328.397
39 1000000 10 256MB on 0 1 0 1 s_3 3 328.344
39 1000000 10 256MB on 0 1 0 1 s_3 4 328.430
39 1000000 10 256MB on 0 1 0 1 s_3 5 328.477
40 1000000 10 256MB off 0 0 0 0 s_1 1 303.482
40 1000000 10 256MB off 0 0 0 0 s_1 2 303.136
40 1000000 10 256MB off 0 0 0 0 s_1 3 302.046
40 1000000 10 256MB off 0 0 0 0 s_1 4 301.969
40 1000000 10 256MB off 0 0 0 0 s_1 5 302.344
41 1000000 10 256MB off 0 0 0 0 s_2 1 354.418
41 1000000 10 256MB off 0 0 0 0 s_2 2 353.394
41 1000000 10 256MB off 0 0 0 0 s_2 3 354.383
41 1000000 10 256MB off 0 0 0 0 s_2 4 353.416
41 1000000 10 256MB off 0 0 0 0 s_2 5 353.615
42 1000000 10 256MB off 0 0 0 0 s_3 1 425.553
42 1000000 10 256MB off 0 0 0 0 s_3 2 424.911
42 1000000 10 256MB off 0 0 0 0 s_3 3 425.263
42 1000000 10 256MB off 0 0 0 0 s_3 4 425.118
42 1000000 10 256MB off 0 0 0 0 s_3 5 425.071
43 1000000 10 4MB on 2 0 0 0 s_1 1 323.508
43 1000000 10 4MB on 2 0 0 0 s_1 2 323.473
43 1000000 10 4MB on 2 0 0 0 s_1 3 323.642
43 1000000 10 4MB on 2 0 0 0 s_1 4 322.774
43 1000000 10 4MB on 2 0 0 0 s_1 5 321.897
44 1000000 10 4MB on 2 1 0 1 s_2 1 315.225
44 1000000 10 4MB on 2 1 0 1 s_2 2 315.106
44 1000000 10 4MB on 2 1 0 1 s_2 3 315.268
44 1000000 10 4MB on 2 1 0 1 s_2 4 315.186
44 1000000 10 4MB on 2 1 0 1 s_2 5 315.096
45 1000000 10 4MB on 2 1 0 1 s_3 1 328.507
45 1000000 10 4MB on 2 1 0 1 s_3 2 328.461
45 1000000 10 4MB on 2 1 0 1 s_3 3 328.456
