id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 1000000 10 4MB on 0 1 0 s_1 1 19.537
1 1000000 10 4MB on 0 1 0 s_1 2 19.379
1 1000000 10 4MB on 0 1 0 s_1 3 19.462
1 1000000 10 4MB on 0 1 0 s_1 4 19.411
1 1000000 10 4MB on 0 1 0 s_1 5 19.445
2 1000000 10 4MB on 0 1 0 s_2 1 5.171
2 1000000 10 4MB on 0 1 0 s_2 2 5.172
2 1000000 10 4MB on 0 1 0 s_2 3 5.159
2 1000000 10 4MB on 0 1 0 s_2 4 5.186
2 1000000 10 4MB on 0 1 0 s_2 5 5.199
3 1000000 10 4MB on 0 1 0 s_3 1 4.779
3 1000000 10 4MB on 0 1 0 s_3 2 4.759
3 1000000 10 4MB on 0 1 0 s_3 3 4.675
3 1000000 10 4MB on 0 1 0 s_3 4 4.748
3 1000000 10 4MB on 0 1 0 s_3 5 4.662
4 1000000 10 4MB on 0 1 0 s_4 1 4.959
4 1000000 10 4MB on 0 1 0 s_4 2 4.928
4 1000000 10 4MB on 0 1 0 s_4 3 5.000
4 1000000 10 4MB on 0 1 0 s_4 4 4.958
4 1000000 10 4MB on 0 1 0 s_4 5 4.880
5 1000000 10 4MB off 0 0 0 s_1 1 93.375
5 1000000 10 4MB off 0 0 0 s_1 2 93.360
5 1000000 10 4MB off 0 0 0 s_1 3 93.469
5 1000000 10 4MB off 0 0 0 s_1 4 93.383
5 1000000 10 4MB off 0 0 0 s_1 5 93.392
6 1000000 10 4MB off 0 0 0 s_2 1 91.426
6 1000000 10 4MB off 0 0 0 s_2 2 91.481
6 1000000 10 4MB off 0 0 0 s_2 3 91.367
6 1000000 10 4MB off 0 0 0 s_2 4 91.416
6 1000000 10 4MB off 0 0 0 s_2 5 91.372
7 1000000 10 4MB off 0 0 0 s_3 1 91.877
7 1000000 10 4MB off 0 0 0 s_3 2 91.945
7 1000000 10 4MB off 0 0 0 s_3 3 92.077
7 1000000 10 4MB off 0 0 0 s_3 4 91.979
7 1000000 10 4MB off 0 0 0 s_3 5 91.969
8 1000000 10 4MB off 0 0 0 s_4 1 92.979
8 1000000 10 4MB off 0 0 0 s_4 2 92.823
8 1000000 10 4MB off 0 0 0 s_4 3 92.752
8 1000000 10 4MB off 0 0 0 s_4 4 92.838
8 1000000 10 4MB off 0 0 0 s_4 5 92.765
9 1000000 10 8MB on 0 1 0 s_1 1 15.830
9 1000000 10 8MB on 0 1 0 s_1 2 15.849
9 1000000 10 8MB on 0 1 0 s_1 3 15.876
9 1000000 10 8MB on 0 1 0 s_1 4 15.867
9 1000000 10 8MB on 0 1 0 s_1 5 15.862
10 1000000 10 8MB on 0 1 0 s_2 1 5.225
10 1000000 10 8MB on 0 1 0 s_2 2 5.194
10 1000000 10 8MB on 0 1 0 s_2 3 5.190
10 1000000 10 8MB on 0 1 0 s_2 4 5.199
10 1000000 10 8MB on 0 1 0 s_2 5 5.241
11 1000000 10 8MB on 0 1 0 s_3 1 4.727
11 1000000 10 8MB on 0 1 0 s_3 2 4.673
11 1000000 10 8MB on 0 1 0 s_3 3 4.702
11 1000000 10 8MB on 0 1 0 s_3 4 4.750
11 1000000 10 8MB on 0 1 0 s_3 5 4.707
12 1000000 10 8MB on 0 1 0 s_4 1 5.004
12 1000000 10 8MB on 0 1 0 s_4 2 4.948
12 1000000 10 8MB on 0 1 0 s_4 3 4.897
12 1000000 10 8MB on 0 1 0 s_4 4 4.878
12 1000000 10 8MB on 0 1 0 s_4 5 4.874
13 1000000 10 8MB off 0 0 0 s_1 1 93.364
13 1000000 10 8MB off 0 0 0 s_1 2 93.412
13 1000000 10 8MB off 0 0 0 s_1 3 93.362
13 1000000 10 8MB off 0 0 0 s_1 4 93.483
