id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
18 1000000 10 16MB on 0 1 0 s_2 5 407.866
19 1000000 10 16MB on 0 1 0 s_3 1 447.835
19 1000000 10 16MB on 0 1 0 s_3 2 447.610
19 1000000 10 16MB on 0 1 0 s_3 3 447.488
19 1000000 10 16MB on 0 1 0 s_3 4 447.628
19 1000000 10 16MB on 0 1 0 s_3 5 448.081
20 1000000 10 16MB on 0 1 0 s_4 1 489.156
20 1000000 10 16MB on 0 1 0 s_4 2 488.825
20 1000000 10 16MB on 0 1 0 s_4 3 489.445
20 1000000 10 16MB on 0 1 0 s_4 4 489.120
20 1000000 10 16MB on 0 1 0 s_4 5 489.406
21 1000000 10 16MB off 0 0 0 s_1 1 517.160
21 1000000 10 16MB off 0 0 0 s_1 2 516.949
21 1000000 10 16MB off 0 0 0 s_1 3 516.827
21 1000000 10 16MB off 0 0 0 s_1 4 517.238
21 1000000 10 16MB off 0 0 0 s_1 5 517.655
22 1000000 10 16MB off 0 0 0 s_2 1 574.556
22 1000000 10 16MB off 0 0 0 s_2 2 574.503
22 1000000 10 16MB off 0 0 0 s_2 3 574.696
22 1000000 10 16MB off 0 0 0 s_2 4 574.900
22 1000000 10 16MB off 0 0 0 s_2 5 574.547
23 1000000 10 16MB off 0 0 0 s_3 1 668.885
23 1000000 10 16MB off 0 0 0 s_3 2 671.719
23 1000000 10 16MB off 0 0 0 s_3 3 668.911
23 1000000 10 16MB off 0 0 0 s_3 4 668.890
23 1000000 10 16MB off 0 0 0 s_3 5 668.589
24 1000000 10 16MB off 0 0 0 s_4 1 815.908
24 1000000 10 16MB off 0 0 0 s_4 2 815.524
24 1000000 10 16MB off 0 0 0 s_4 3 815.417
24 1000000 10 16MB off 0 0 0 s_4 4 816.965
24 1000000 10 16MB off 0 0 0 s_4 5 816.027
25 1000000 10 32MB on 0 1 0 s_1 1 428.740
25 1000000 10 32MB on 0 1 0 s_1 2 428.583
25 1000000 10 32MB on 0 1 0 s_1 3 428.890
25 1000000 10 32MB on 0 1 0 s_1 4 428.047
25 1000000 10 32MB on 0 1 0 s_1 5 429.787
26 1000000 10 32MB on 0 1 0 s_2 1 418.923
26 1000000 10 32MB on 0 1 0 s_2 2 418.368
26 1000000 10 32MB on 0 1 0 s_2 3 419.334
26 1000000 10 32MB on 0 1 0 s_2 4 418.852
26 1000000 10 32MB on 0 1 0 s_2 5 418.254
27 1000000 10 32MB on 0 1 0 s_3 1 459.044
27 1000000 10 32MB on 0 1 0 s_3 2 459.788
27 1000000 10 32MB on 0 1 0 s_3 3 459.195
27 1000000 10 32MB on 0 1 0 s_3 4 459.587
27 1000000 10 32MB on 0 1 0 s_3 5 459.336
28 1000000 10 32MB on 0 1 0 s_4 1 502.304
28 1000000 10 32MB on 0 1 0 s_4 2 502.266
28 1000000 10 32MB on 0 1 0 s_4 3 501.766
28 1000000 10 32MB on 0 1 0 s_4 4 501.750
28 1000000 10 32MB on 0 1 0 s_4 5 502.368
29 1000000 10 32MB off 0 0 0 s_1 1 545.212
29 1000000 10 32MB off 0 0 0 s_1 2 545.825
29 1000000 10 32MB off 0 0 0 s_1 3 544.506
29 1000000 10 32MB off 0 0 0 s_1 4 544.814
29 1000000 10 32MB off 0 0 0 s_1 5 545.687
30 1000000 10 32MB off 0 0 0 s_2 1 603.022
30 1000000 10 32MB off 0 0 0 s_2 2 602.985
30 1000000 10 32MB off 0 0 0 s_2 3 602.512
30 1000000 10 32MB off 0 0 0 s_2 4 601.792
30 1000000 10 32MB off 0 0 0 s_2 5 602.063
31 1000000 10 32MB off 0 0 0 s_3 1 700.129
31 1000000 10 32MB off 0 0 0 s_3 2 700.239
31 1000000 10 32MB off 0 0 0 s_3 3 699.614
31 1000000 10 32MB off 0 0 0 s_3 4 700.025
31 1000000 10 32MB off 0 0 0 s_3 5 700.540
32 1000000 10 32MB off 0 0 0 s_4 1 847.450
32 1000000 10 32MB off 0 0 0 s_4 2 846.619
32 1000000 10 32MB off 0 0 0 s_4 3 846.695
32 1000000 10 32MB off 0 0 0 s_4 4 846.993
32 1000000 10 32MB off 0 0 0 s_4 5 845.851
33 1000000 10 64MB on 0 1 0 s_1 1 437.944
33 1000000 10 64MB on 0 1 0 s_1 2 437.844
33 1000000 10 64MB on 0 1 0 s_1 3 436.451
33 1000000 10 64MB on 0 1 0 s_1 4 437.934
33 1000000 10 64MB on 0 1 0 s_1 5 436.382
34 1000000 10 64MB on 0 1 0 s_2 1 429.511
34 1000000 10 64MB on 0 1 0 s_2 2 429.684
34 1000000 10 64MB on 0 1 0 s_2 3 429.991
34 1000000 10 64MB on 0 1 0 s_2 4 428.705
34 1000000 10 64MB on 0 1 0 s_2 5 429.650
35 1000000 10 64MB on 0 1 0 s_3 1 470.534
35 1000000 10 64MB on 0 1 0 s_3 2 470.695
35 1000000 10 64MB on 0 1 0 s_3 3 470.232
35 1000000 10 64MB on 0 1 0 s_3 4 470.557
35 1000000 10 64MB on 0 1 0 s_3 5 470.170
36 1000000 10 64MB on 0 1 0 s_4 1 512.970
36 1000000 10 64MB on 0 1 0 s_4 2 512.866
36 1000000 10 64MB on 0 1 0 s_4 3 512.597
36 1000000 10 64MB on 0 1 0 s_4 4 513.182
36 1000000 10 64MB on 0 1 0 s_4 5 512.581
37 1000000 10 64MB off 0 0 0 s_1 1 562.406
37 1000000 10 64MB off 0 0 0 s_1 2 562.111
37 1000000 10 64MB off 0 0 0 s_1 3 562.162
37 1000000 10 64MB off 0 0 0 s_1 4 562.271
37 1000000 10 64MB off 0 0 0 s_1 5 563.201
38 1000000 10 64MB off 0 0 0 s_2 1 619.157
38 1000000 10 64MB off 0 0 0 s_2 2 618.970
38 1000000 10 64MB off 0 0 0 s_2 3 618.498
38 1000000 10 64MB off 0 0 0 s_2 4 620.043
38 1000000 10 64MB off 0 0 0 s_2 5 619.356
39 1000000 10 64MB off 0 0 0 s_3 1 714.506
39 1000000 10 64MB off 0 0 0 s_3 2 715.551
39 1000000 10 64MB off 0 0 0 s_3 3 715.197
39 1000000 10 64MB off 0 0 0 s_3 4 715.396
39 1000000 10 64MB off 0 0 0 s_3 5 714.510
40 1000000 10 64MB off 0 0 0 s_4 1 861.270
40 1000000 10 64MB off 0 0 0 s_4 2 860.994
40 1000000 10 64MB off 0 0 0 s_4 3 861.405
40 1000000 10 64MB off 0 0 0 s_4 4 860.814
40 1000000 10 64MB off 0 0 0 s_4 5 862.619
41 1000000 10 128MB on 0 1 0 s_1 1 368.119
41 1000000 10 128MB on 0 1 0 s_1 2 368.535
41 1000000 10 128MB on 0 1 0 s_1 3 367.915
41 1000000 10 128MB on 0 1 0 s_1 4 368.156
41 1000000 10 128MB on 0 1 0 s_1 5 368.632
42 1000000 10 128MB on 0 1 0 s_2 1 345.359
42 1000000 10 128MB on 0 1 0 s_2 2 344.728
42 1000000 10 128MB on 0 1 0 s_2 3 344.571
42 1000000 10 128MB on 0 1 0 s_2 4 345.705
42 1000000 10 128MB on 0 1 0 s_2 5 345.046
43 1000000 10 128MB on 0 1 0 s_3 1 368.774
43 1000000 10 128MB on 0 1 0 s_3 2 368.403
43 1000000 10 128MB on 0 1 0 s_3 3 368.491
43 1000000 10 128MB on 0 1 0 s_3 4 368.359
43 1000000 10 128MB on 0 1 0 s_3 5 367.923
44 1000000 10 128MB on 0 1 0 s_4 1 410.025
44 1000000 10 128MB on 0 1 0 s_4 2 410.280
44 1000000 10 128MB on 0 1 0 s_4 3 410.511
44 1000000 10 128MB on 0 1 0 s_4 4 410.339
44 1000000 10 128MB on 0 1 0 s_4 5 410.197
45 1000000 10 128MB off 0 0 0 s_1 1 404.597
45 1000000 10 128MB off 0 0 0 s_1 2 404.412
45 1000000 10 128MB off 0 0 0 s_1 3 403.792
45 1000000 10 128MB off 0 0 0 s_1 4 403.643
45 1000000 10 128MB off 0 0 0 s_1 5 403.268
46 1000000 10 128MB off 0 0 0 s_2 1 470.207
46 1000000 10 128MB off 0 0 0 s_2 2 470.799
46 1000000 10 128MB off 0 0 0 s_2 3 470.906
46 1000000 10 128MB off 0 0 0 s_2 4 470.526
46 1000000 10 128MB off 0 0 0 s_2 5 469.937
47 1000000 10 128MB off 0 0 0 s_3 1 546.819
47 1000000 10 128MB off 0 0 0 s_3 2 547.214
47 1000000 10 128MB off 0 0 0 s_3 3 547.019
47 1000000 10 128MB off 0 0 0 s_3 4 547.147
47 1000000 10 128MB off 0 0 0 s_3 5 546.767
48 1000000 10 128MB off 0 0 0 s_4 1 698.033
48 1000000 10 128MB off 0 0 0 s_4 2 697.955
48 1000000 10 128MB off 0 0 0 s_4 3 697.799
48 1000000 10 128MB off 0 0 0 s_4 4 697.794
48 1000000 10 128MB off 0 0 0 s_4 5 698.362
49 1000000 10 256MB on 0 1 0 s_1 1 368.685
49 1000000 10 256MB on 0 1 0 s_1 2 368.509
49 1000000 10 256MB on 0 1 0 s_1 3 367.300
49 1000000 10 256MB on 0 1 0 s_1 4 367.355
49 1000000 10 256MB on 0 1 0 s_1 5 368.692
50 1000000 10 256MB on 0 1 0 s_2 1 345.828
50 1000000 10 256MB on 0 1 0 s_2 2 345.196
50 1000000 10 256MB on 0 1 0 s_2 3 344.481
50 1000000 10 256MB on 0 1 0 s_2 4 345.398
50 1000000 10 256MB on 0 1 0 s_2 5 345.303
51 1000000 10 256MB on 0 1 0 s_3 1 368.324
51 1000000 10 256MB on 0 1 0 s_3 2 368.642
51 1000000 10 256MB on 0 1 0 s_3 3 368.516
51 1000000 10 256MB on 0 1 0 s_3 4 368.459
51 1000000 10 256MB on 0 1 0 s_3 5 368.087
52 1000000 10 256MB on 0 1 0 s_4 1 410.330
52 1000000 10 256MB on 0 1 0 s_4 2 410.426
52 1000000 10 256MB on 0 1 0 s_4 3 410.440
52 1000000 10 256MB on 0 1 0 s_4 4 410.288
52 1000000 10 256MB on 0 1 0 s_4 5 410.844
53 1000000 10 256MB off 0 0 0 s_1 1 404.883
53 1000000 10 256MB off 0 0 0 s_1 2 404.448
53 1000000 10 256MB off 0 0 0 s_1 3 404.446
53 1000000 10 256MB off 0 0 0 s_1 4 402.784
53 1000000 10 256MB off 0 0 0 s_1 5 403.150
54 1000000 10 256MB off 0 0 0 s_2 1 471.003
54 1000000 10 256MB off 0 0 0 s_2 2 470.927
54 1000000 10 256MB off 0 0 0 s_2 3 471.797
54 1000000 10 256MB off 0 0 0 s_2 4 469.587
54 1000000 10 256MB off 0 0 0 s_2 5 470.253
55 1000000 10 256MB off 0 0 0 s_3 1 546.783
55 1000000 10 256MB off 0 0 0 s_3 2 545.903
55 1000000 10 256MB off 0 0 0 s_3 3 546.638
55 1000000 10 256MB off 0 0 0 s_3 4 546.344
55 1000000 10 256MB off 0 0 0 s_3 5 546.306
56 1000000 10 256MB off 0 0 0 s_4 1 697.295
56 1000000 10 256MB off 0 0 0 s_4 2 697.552
56 1000000 10 256MB off 0 0 0 s_4 3 698.166
56 1000000 10 256MB off 0 0 0 s_4 4 697.577
56 1000000 10 256MB off 0 0 0 s_4 5 697.529
57 1000000 10 4MB on 2 1 0 s_1 1 533.876
57 1000000 10 4MB on 2 1 0 s_1 2 532.675
57 1000000 10 4MB on 2 1 0 s_1 3 532.950
57 1000000 10 4MB on 2 1 0 s_1 4 534.088
57 1000000 10 4MB on 2 1 0 s_1 5 533.497
58 1000000 10 4MB on 2 1 0 s_2 1 436.980
58 1000000 10 4MB on 2 1 0 s_2 2 437.134
58 1000000 10 4MB on 2 1 0 s_2 3 436.666
58 1000000 10 4MB on 2 1 0 s_2 4 436.922
58 1000000 10 4MB on 2 1 0 s_2 5 437.052
59 1000000 10 4MB on 2 1 0 s_3 1 477.818
59 1000000 10 4MB on 2 1 0 s_3 2 477.754
59 1000000 10 4MB on 2 1 0 s_3 3 477.865
59 1000000 10 4MB on 2 1 0 s_3 4 477.718
59 1000000 10 4MB on 2 1 0 s_3 5 477.767
60 1000000 10 4MB on 2 1 0 s_4 1 518.494
60 1000000 10 4MB on 2 1 0 s_4 2 518.479
60 1000000 10 4MB on 2 1 0 s_4 3 518.214
60 1000000 10 4MB on 2 1 0 s_4 4 518.231
60 1000000 10 4MB on 2 1 0 s_4 5 518.399
61 1000000 10 4MB off 2 0 0 s_1 1 523.501
61 1000000 10 4MB off 2 0 0 s_1 2 523.073
61 1000000 10 4MB off 2 0 0 s_1 3 525.046
61 1000000 10 4MB off 2 0 0 s_1 4 522.948
61 1000000 10 4MB off 2 0 0 s_1 5 523.998
62 1000000 10 4MB off 2 0 0 s_2 1 589.282
62 1000000 10 4MB off 2 0 0 s_2 2 589.229
62 1000000 10 4MB off 2 0 0 s_2 3 589.494
62 1000000 10 4MB off 2 0 0 s_2 4 589.556
62 1000000 10 4MB off 2 0 0 s_2 5 589.303
63 1000000 10 4MB off 2 0 0 s_3 1 711.257
63 1000000 10 4MB off 2 0 0 s_3 2 691.444
63 1000000 10 4MB off 2 0 0 s_3 3 694.142
63 1000000 10 4MB off 2 0 0 s_3 4 691.659
63 1000000 10 4MB off 2 0 0 s_3 5 691.000
64 1000000 10 4MB off 2 0 0 s_4 1 843.013
64 1000000 10 4MB off 2 0 0 s_4 2 842.779
64 1000000 10 4MB off 2 0 0 s_4 3 843.076
64 1000000 10 4MB off 2 0 0 s_4 4 843.502
64 1000000 10 4MB off 2 0 0 s_4 5 843.586
65 1000000 10 8MB on 2 1 0 s_1 1 511.943
65 1000000 10 8MB on 2 1 0 s_1 2 510.700
65 1000000 10 8MB on 2 1 0 s_1 3 511.584
65 1000000 10 8MB on 2 1 0 s_1 4 510.750
65 1000000 10 8MB on 2 1 0 s_1 5 511.735
66 1000000 10 8MB on 2 1 0 s_2 1 404.929
66 1000000 10 8MB on 2 1 0 s_2 2 409.736
66 1000000 10 8MB on 2 1 0 s_2 3 405.115
66 1000000 10 8MB on 2 1 0 s_2 4 404.893
66 1000000 10 8MB on 2 1 0 s_2 5 404.960
67 1000000 10 8MB on 2 1 0 s_3 1 445.627
67 1000000 10 8MB on 2 1 0 s_3 2 445.398
67 1000000 10 8MB on 2 1 0 s_3 3 445.725
67 1000000 10 8MB on 2 1 0 s_3 4 445.546
67 1000000 10 8MB on 2 1 0 s_3 5 445.427
68 1000000 10 8MB on 2 1 0 s_4 1 486.230
68 1000000 10 8MB on 2 1 0 s_4 2 485.914
68 1000000 10 8MB on 2 1 0 s_4 3 486.713
68 1000000 10 8MB on 2 1 0 s_4 4 485.962
68 1000000 10 8MB on 2 1 0 s_4 5 486.379
69 1000000 10 8MB off 2 0 0 s_1 1 489.626
69 1000000 10 8MB off 2 0 0 s_1 2 489.925
69 1000000 10 8MB off 2 0 0 s_1 3 490.049
69 1000000 10 8MB off 2 0 0 s_1 4 490.560
69 1000000 10 8MB off 2 0 0 s_1 5 490.049
70 1000000 10 8MB off 2 0 0 s_2 1 553.317
70 1000000 10 8MB off 2 0 0 s_2 2 553.498
70 1000000 10 8MB off 2 0 0 s_2 3 553.589
70 1000000 10 8MB off 2 0 0 s_2 4 553.095
70 1000000 10 8MB off 2 0 0 s_2 5 553.425
71 1000000 10 8MB off 2 0 0 s_3 1 650.156
71 1000000 10 8MB off 2 0 0 s_3 2 650.344
71 1000000 10 8MB off 2 0 0 s_3 3 649.685
71 1000000 10 8MB off 2 0 0 s_3 4 649.194
71 1000000 10 8MB off 2 0 0 s_3 5 649.618
72 1000000 10 8MB off 2 0 0 s_4 1 799.423
72 1000000 10 8MB off 2 0 0 s_4 2 798.598
72 1000000 10 8MB off 2 0 0 s_4 3 800.150
72 1000000 10 8MB off 2 0 0 s_4 4 799.580
72 1000000 10 8MB off 2 0 0 s_4 5 799.759
73 1000000 10 16MB on 2 1 0 s_1 1 419.189
73 1000000 10 16MB on 2 1 0 s_1 2 417.811
73 1000000 10 16MB on 2 1 0 s_1 3 419.398
73 1000000 10 16MB on 2 1 0 s_1 4 417.998
73 1000000 10 16MB on 2 1 0 s_1 5 418.896
74 1000000 10 16MB on 2 1 0 s_2 1 407.235
74 1000000 10 16MB on 2 1 0 s_2 2 406.975
74 1000000 10 16MB on 2 1 0 s_2 3 406.674
74 1000000 10 16MB on 2 1 0 s_2 4 407.009
74 1000000 10 16MB on 2 1 0 s_2 5 407.234
75 1000000 10 16MB on 2 1 0 s_3 1 447.615
75 1000000 10 16MB on 2 1 0 s_3 2 447.499
75 1000000 10 16MB on 2 1 0 s_3 3 447.115
75 1000000 10 16MB on 2 1 0 s_3 4 447.569
75 1000000 10 16MB on 2 1 0 s_3 5 447.733
76 1000000 10 16MB on 2 1 0 s_4 1 488.967
76 1000000 10 16MB on 2 1 0 s_4 2 489.070
76 1000000 10 16MB on 2 1 0 s_4 3 488.567
76 1000000 10 16MB on 2 1 0 s_4 4 489.027
76 1000000 10 16MB on 2 1 0 s_4 5 489.242
77 1000000 10 16MB off 2 0 0 s_1 1 516.743
77 1000000 10 16MB off 2 0 0 s_1 2 516.247
77 1000000 10 16MB off 2 0 0 s_1 3 517.205
77 1000000 10 16MB off 2 0 0 s_1 4 516.092
77 1000000 10 16MB off 2 0 0 s_1 5 516.874
78 1000000 10 16MB off 2 0 0 s_2 1 574.549
78 1000000 10 16MB off 2 0 0 s_2 2 574.637
78 1000000 10 16MB off 2 0 0 s_2 3 573.221
78 1000000 10 16MB off 2 0 0 s_2 4 573.556
78 1000000 10 16MB off 2 0 0 s_2 5 574.313
79 1000000 10 16MB off 2 0 0 s_3 1 668.990
79 1000000 10 16MB off 2 0 0 s_3 2 668.366
79 1000000 10 16MB off 2 0 0 s_3 3 668.347
79 1000000 10 16MB off 2 0 0 s_3 4 668.734
79 1000000 10 16MB off 2 0 0 s_3 5 668.271
80 1000000 10 16MB off 2 0 0 s_4 1 815.928
80 1000000 10 16MB off 2 0 0 s_4 2 815.213
80 1000000 10 16MB off 2 0 0 s_4 3 815.793
80 1000000 10 16MB off 2 0 0 s_4 4 815.712
80 1000000 10 16MB off 2 0 0 s_4 5 815.862
81 1000000 10 32MB on 2 1 0 s_1 1 428.466
81 1000000 10 32MB on 2 1 0 s_1 2 427.798
81 1000000 10 32MB on 2 1 0 s_1 3 429.982
81 1000000 10 32MB on 2 1 0 s_1 4 428.381
81 1000000 10 32MB on 2 1 0 s_1 5 429.134
82 1000000 10 32MB on 2 1 0 s_2 1 418.867
82 1000000 10 32MB on 2 1 0 s_2 2 418.921
82 1000000 10 32MB on 2 1 0 s_2 3 419.050
82 1000000 10 32MB on 2 1 0 s_2 4 418.819
82 1000000 10 32MB on 2 1 0 s_2 5 418.989
83 1000000 10 32MB on 2 1 0 s_3 1 459.588
83 1000000 10 32MB on 2 1 0 s_3 2 459.907
83 1000000 10 32MB on 2 1 0 s_3 3 459.615
83 1000000 10 32MB on 2 1 0 s_3 4 459.336
83 1000000 10 32MB on 2 1 0 s_3 5 459.518
84 1000000 10 32MB on 2 1 0 s_4 1 501.834
84 1000000 10 32MB on 2 1 0 s_4 2 502.043
84 1000000 10 32MB on 2 1 0 s_4 3 501.670
84 1000000 10 32MB on 2 1 0 s_4 4 501.962
84 1000000 10 32MB on 2 1 0 s_4 5 501.861
85 1000000 10 32MB off 2 0 0 s_1 1 545.249
85 1000000 10 32MB off 2 0 0 s_1 2 545.278
85 1000000 10 32MB off 2 0 0 s_1 3 544.623
85 1000000 10 32MB off 2 0 0 s_1 4 544.832
85 1000000 10 32MB off 2 0 0 s_1 5 545.144
86 1000000 10 32MB off 2 0 0 s_2 1 602.460
86 1000000 10 32MB off 2 0 0 s_2 2 601.895
86 1000000 10 32MB off 2 0 0 s_2 3 603.170
86 1000000 10 32MB off 2 0 0 s_2 4 602.630
86 1000000 10 32MB off 2 0 0 s_2 5 602.701
87 1000000 10 32MB off 2 0 0 s_3 1 700.367
87 1000000 10 32MB off 2 0 0 s_3 2 699.280
87 1000000 10 32MB off 2 0 0 s_3 3 701.213
87 1000000 10 32MB off 2 0 0 s_3 4 700.461
87 1000000 10 32MB off 2 0 0 s_3 5 699.030
88 1000000 10 32MB off 2 0 0 s_4 1 846.796
88 1000000 10 32MB off 2 0 0 s_4 2 846.317
88 1000000 10 32MB off 2 0 0 s_4 3 846.770
88 1000000 10 32MB off 2 0 0 s_4 4 846.723
88 1000000 10 32MB off 2 0 0 s_4 5 846.370
89 1000000 10 64MB on 2 1 0 s_1 1 438.483
89 1000000 10 64MB on 2 1 0 s_1 2 436.974
89 1000000 10 64MB on 2 1 0 s_1 3 437.549
89 1000000 10 64MB on 2 1 0 s_1 4 437.259
89 1000000 10 64MB on 2 1 0 s_1 5 437.797
90 1000000 10 64MB on 2 1 0 s_2 1 429.095
90 1000000 10 64MB on 2 1 0 s_2 2 429.558
90 1000000 10 64MB on 2 1 0 s_2 3 429.677
90 1000000 10 64MB on 2 1 0 s_2 4 429.685
90 1000000 10 64MB on 2 1 0 s_2 5 428.875
91 1000000 10 64MB on 2 1 0 s_3 1 469.909
91 1000000 10 64MB on 2 1 0 s_3 2 470.347
91 1000000 10 64MB on 2 1 0 s_3 3 469.467
91 1000000 10 64MB on 2 1 0 s_3 4 471.117
91 1000000 10 64MB on 2 1 0 s_3 5 470.469
92 1000000 10 64MB on 2 1 0 s_4 1 513.192
92 1000000 10 64MB on 2 1 0 s_4 2 513.371
92 1000000 10 64MB on 2 1 0 s_4 3 512.682
92 1000000 10 64MB on 2 1 0 s_4 4 512.467
92 1000000 10 64MB on 2 1 0 s_4 5 512.811
93 1000000 10 64MB off 2 0 0 s_1 1 562.389
93 1000000 10 64MB off 2 0 0 s_1 2 561.923
93 1000000 10 64MB off 2 0 0 s_1 3 561.030
93 1000000 10 64MB off 2 0 0 s_1 4 561.496
93 1000000 10 64MB off 2 0 0 s_1 5 562.182
94 1000000 10 64MB off 2 0 0 s_2 1 620.454
94 1000000 10 64MB off 2 0 0 s_2 2 619.257
94 1000000 10 64MB off 2 0 0 s_2 3 618.868
94 1000000 10 64MB off 2 0 0 s_2 4 619.818
94 1000000 10 64MB off 2 0 0 s_2 5 618.951
95 1000000 10 64MB off 2 0 0 s_3 1 714.884
95 1000000 10 64MB off 2 0 0 s_3 2 715.629
95 1000000 10 64MB off 2 0 0 s_3 3 715.580
95 1000000 10 64MB off 2 0 0 s_3 4 715.359
95 1000000 10 64MB off 2 0 0 s_3 5 715.578
96 1000000 10 64MB off 2 0 0 s_4 1 861.687
96 1000000 10 64MB off 2 0 0 s_4 2 862.480
96 1000000 10 64MB off 2 0 0 s_4 3 861.241
96 1000000 10 64MB off 2 0 0 s_4 4 861.700
96 1000000 10 64MB off 2 0 0 s_4 5 861.722
