id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
32 1000000 10 128MB on 0 1 0 1 s_2 5 5.457
33 1000000 10 128MB on 0 1 0 1 s_3 1 4.920
33 1000000 10 128MB on 0 1 0 1 s_3 2 4.866
33 1000000 10 128MB on 0 1 0 1 s_3 3 4.869
33 1000000 10 128MB on 0 1 0 1 s_3 4 4.913
33 1000000 10 128MB on 0 1 0 1 s_3 5 4.880
34 1000000 10 128MB off 0 0 0 0 s_1 1 90.650
34 1000000 10 128MB off 0 0 0 0 s_1 2 90.637
34 1000000 10 128MB off 0 0 0 0 s_1 3 90.607
34 1000000 10 128MB off 0 0 0 0 s_1 4 90.629
34 1000000 10 128MB off 0 0 0 0 s_1 5 90.638
35 1000000 10 128MB off 0 0 0 0 s_2 1 91.352
35 1000000 10 128MB off 0 0 0 0 s_2 2 91.325
35 1000000 10 128MB off 0 0 0 0 s_2 3 91.407
35 1000000 10 128MB off 0 0 0 0 s_2 4 91.445
35 1000000 10 128MB off 0 0 0 0 s_2 5 91.468
36 1000000 10 128MB off 0 0 0 0 s_3 1 92.377
36 1000000 10 128MB off 0 0 0 0 s_3 2 92.244
36 1000000 10 128MB off 0 0 0 0 s_3 3 92.248
36 1000000 10 128MB off 0 0 0 0 s_3 4 92.399
36 1000000 10 128MB off 0 0 0 0 s_3 5 92.246
37 1000000 10 256MB on 0 1 0 1 s_1 1 16.974
37 1000000 10 256MB on 0 1 0 1 s_1 2 16.942
37 1000000 10 256MB on 0 1 0 1 s_1 3 16.911
37 1000000 10 256MB on 0 1 0 1 s_1 4 16.947
37 1000000 10 256MB on 0 1 0 1 s_1 5 16.943
38 1000000 10 256MB on 0 1 0 1 s_2 1 5.493
38 1000000 10 256MB on 0 1 0 1 s_2 2 5.459
38 1000000 10 256MB on 0 1 0 1 s_2 3 5.438
38 1000000 10 256MB on 0 1 0 1 s_2 4 5.465
38 1000000 10 256MB on 0 1 0 1 s_2 5 5.444
39 1000000 10 256MB on 0 1 0 1 s_3 1 4.966
39 1000000 10 256MB on 0 1 0 1 s_3 2 4.954
39 1000000 10 256MB on 0 1 0 1 s_3 3 4.892
39 1000000 10 256MB on 0 1 0 1 s_3 4 4.867
39 1000000 10 256MB on 0 1 0 1 s_3 5 4.945
40 1000000 10 256MB off 0 0 0 0 s_1 1 90.617
40 1000000 10 256MB off 0 0 0 0 s_1 2 90.712
40 1000000 10 256MB off 0 0 0 0 s_1 3 90.650
40 1000000 10 256MB off 0 0 0 0 s_1 4 90.698
40 1000000 10 256MB off 0 0 0 0 s_1 5 90.613
41 1000000 10 256MB off 0 0 0 0 s_2 1 91.552
41 1000000 10 256MB off 0 0 0 0 s_2 2 91.295
41 1000000 10 256MB off 0 0 0 0 s_2 3 91.454
41 1000000 10 256MB off 0 0 0 0 s_2 4 91.545
41 1000000 10 256MB off 0 0 0 0 s_2 5 91.332
42 1000000 10 256MB off 0 0 0 0 s_3 1 92.353
42 1000000 10 256MB off 0 0 0 0 s_3 2 92.284
42 1000000 10 256MB off 0 0 0 0 s_3 3 92.137
42 1000000 10 256MB off 0 0 0 0 s_3 4 92.141
42 1000000 10 256MB off 0 0 0 0 s_3 5 92.296
43 1000000 10 4MB on 2 1 0 1 s_1 1 20.254
43 1000000 10 4MB on 2 1 0 1 s_1 2 20.242
43 1000000 10 4MB on 2 1 0 1 s_1 3 20.179
43 1000000 10 4MB on 2 1 0 1 s_1 4 20.193
43 1000000 10 4MB on 2 1 0 1 s_1 5 20.222
44 1000000 10 4MB on 2 1 0 1 s_2 1 5.472
44 1000000 10 4MB on 2 1 0 1 s_2 2 5.485
44 1000000 10 4MB on 2 1 0 1 s_2 3 5.528
44 1000000 10 4MB on 2 1 0 1 s_2 4 5.425
44 1000000 10 4MB on 2 1 0 1 s_2 5 5.426
45 1000000 10 4MB on 2 1 0 1 s_3 1 4.922
45 1000000 10 4MB on 2 1 0 1 s_3 2 4.957
45 1000000 10 4MB on 2 1 0 1 s_3 3 4.913
45 1000000 10 4MB on 2 1 0 1 s_3 4 4.886
45 1000000 10 4MB on 2 1 0 1 s_3 5 4.875
46 1000000 10 4MB off 2 0 0 0 s_1 1 42.762
46 1000000 10 4MB off 2 0 0 0 s_1 2 42.603
46 1000000 10 4MB off 2 0 0 0 s_1 3 42.546
46 1000000 10 4MB off 2 0 0 0 s_1 4 42.546
46 1000000 10 4MB off 2 0 0 0 s_1 5 42.508
47 1000000 10 4MB off 2 0 0 0 s_2 1 42.818
47 1000000 10 4MB off 2 0 0 0 s_2 2 42.774
47 1000000 10 4MB off 2 0 0 0 s_2 3 42.680
47 1000000 10 4MB off 2 0 0 0 s_2 4 42.670
47 1000000 10 4MB off 2 0 0 0 s_2 5 42.610
48 1000000 10 4MB off 2 0 0 0 s_3 1 43.411
48 1000000 10 4MB off 2 0 0 0 s_3 2 43.422
48 1000000 10 4MB off 2 0 0 0 s_3 3 43.328
48 1000000 10 4MB off 2 0 0 0 s_3 4 43.336
48 1000000 10 4MB off 2 0 0 0 s_3 5 43.342
49 1000000 10 8MB on 2 1 0 1 s_1 1 17.008
49 1000000 10 8MB on 2 1 0 1 s_1 2 16.965
49 1000000 10 8MB on 2 1 0 1 s_1 3 16.924
49 1000000 10 8MB on 2 1 0 1 s_1 4 16.979
49 1000000 10 8MB on 2 1 0 1 s_1 5 16.943
50 1000000 10 8MB on 2 1 0 1 s_2 1 5.511
50 1000000 10 8MB on 2 1 0 1 s_2 2 5.448
50 1000000 10 8MB on 2 1 0 1 s_2 3 5.434
50 1000000 10 8MB on 2 1 0 1 s_2 4 5.506
50 1000000 10 8MB on 2 1 0 1 s_2 5 5.451
51 1000000 10 8MB on 2 1 0 1 s_3 1 4.936
51 1000000 10 8MB on 2 1 0 1 s_3 2 4.942
51 1000000 10 8MB on 2 1 0 1 s_3 3 4.864
51 1000000 10 8MB on 2 1 0 1 s_3 4 4.877
51 1000000 10 8MB on 2 1 0 1 s_3 5 4.947
52 1000000 10 8MB off 2 0 0 0 s_1 1 42.653
52 1000000 10 8MB off 2 0 0 0 s_1 2 42.516
52 1000000 10 8MB off 2 0 0 0 s_1 3 42.709
52 1000000 10 8MB off 2 0 0 0 s_1 4 42.591
52 1000000 10 8MB off 2 0 0 0 s_1 5 42.628
53 1000000 10 8MB off 2 0 0 0 s_2 1 42.734
53 1000000 10 8MB off 2 0 0 0 s_2 2 42.853
53 1000000 10 8MB off 2 0 0 0 s_2 3 42.559
53 1000000 10 8MB off 2 0 0 0 s_2 4 42.770
53 1000000 10 8MB off 2 0 0 0 s_2 5 42.672
54 1000000 10 8MB off 2 0 0 0 s_3 1 43.569
54 1000000 10 8MB off 2 0 0 0 s_3 2 43.299
54 1000000 10 8MB off 2 0 0 0 s_3 3 43.416
54 1000000 10 8MB off 2 0 0 0 s_3 4 43.252
54 1000000 10 8MB off 2 0 0 0 s_3 5 43.404
55 1000000 10 16MB on 2 1 0 1 s_1 1 16.988
55 1000000 10 16MB on 2 1 0 1 s_1 2 16.943
55 1000000 10 16MB on 2 1 0 1 s_1 3 16.948
55 1000000 10 16MB on 2 1 0 1 s_1 4 16.934
55 1000000 10 16MB on 2 1 0 1 s_1 5 16.929
56 1000000 10 16MB on 2 1 0 1 s_2 1 5.500
56 1000000 10 16MB on 2 1 0 1 s_2 2 5.491
56 1000000 10 16MB on 2 1 0 1 s_2 3 5.550
56 1000000 10 16MB on 2 1 0 1 s_2 4 5.484
56 1000000 10 16MB on 2 1 0 1 s_2 5 5.411
57 1000000 10 16MB on 2 1 0 1 s_3 1 4.887
57 1000000 10 16MB on 2 1 0 1 s_3 2 4.879
57 1000000 10 16MB on 2 1 0 1 s_3 3 4.848
57 1000000 10 16MB on 2 1 0 1 s_3 4 4.932
57 1000000 10 16MB on 2 1 0 1 s_3 5 4.938
58 1000000 10 16MB off 2 0 0 0 s_1 1 42.653
58 1000000 10 16MB off 2 0 0 0 s_1 2 42.684
58 1000000 10 16MB off 2 0 0 0 s_1 3 42.585
58 1000000 10 16MB off 2 0 0 0 s_1 4 42.599
58 1000000 10 16MB off 2 0 0 0 s_1 5 42.606
59 1000000 10 16MB off 2 0 0 0 s_2 1 42.812
59 1000000 10 16MB off 2 0 0 0 s_2 2 42.651
59 1000000 10 16MB off 2 0 0 0 s_2 3 42.750
59 1000000 10 16MB off 2 0 0 0 s_2 4 42.657
59 1000000 10 16MB off 2 0 0 0 s_2 5 42.780
60 1000000 10 16MB off 2 0 0 0 s_3 1 43.278
60 1000000 10 16MB off 2 0 0 0 s_3 2 43.492
60 1000000 10 16MB off 2 0 0 0 s_3 3 43.390
60 1000000 10 16MB off 2 0 0 0 s_3 4 43.431
60 1000000 10 16MB off 2 0 0 0 s_3 5 43.456
61 1000000 10 32MB on 2 1 0 1 s_1 1 16.888
61 1000000 10 32MB on 2 1 0 1 s_1 2 16.859
61 1000000 10 32MB on 2 1 0 1 s_1 3 16.957
61 1000000 10 32MB on 2 1 0 1 s_1 4 16.848
61 1000000 10 32MB on 2 1 0 1 s_1 5 16.844
62 1000000 10 32MB on 2 1 0 1 s_2 1 5.532
62 1000000 10 32MB on 2 1 0 1 s_2 2 5.436
62 1000000 10 32MB on 2 1 0 1 s_2 3 5.501
62 1000000 10 32MB on 2 1 0 1 s_2 4 5.489
62 1000000 10 32MB on 2 1 0 1 s_2 5 5.441
63 1000000 10 32MB on 2 1 0 1 s_3 1 4.926
63 1000000 10 32MB on 2 1 0 1 s_3 2 4.970
63 1000000 10 32MB on 2 1 0 1 s_3 3 4.935
63 1000000 10 32MB on 2 1 0 1 s_3 4 4.892
63 1000000 10 32MB on 2 1 0 1 s_3 5 4.861
64 1000000 10 32MB off 2 0 0 0 s_1 1 42.608
64 1000000 10 32MB off 2 0 0 0 s_1 2 42.592
64 1000000 10 32MB off 2 0 0 0 s_1 3 42.544
64 1000000 10 32MB off 2 0 0 0 s_1 4 42.514
64 1000000 10 32MB off 2 0 0 0 s_1 5 42.729
65 1000000 10 32MB off 2 0 0 0 s_2 1 42.801
65 1000000 10 32MB off 2 0 0 0 s_2 2 42.723
65 1000000 10 32MB off 2 0 0 0 s_2 3 42.724
65 1000000 10 32MB off 2 0 0 0 s_2 4 42.652
65 1000000 10 32MB off 2 0 0 0 s_2 5 42.721
66 1000000 10 32MB off 2 0 0 0 s_3 1 43.442
66 1000000 10 32MB off 2 0 0 0 s_3 2 43.361
66 1000000 10 32MB off 2 0 0 0 s_3 3 43.258
66 1000000 10 32MB off 2 0 0 0 s_3 4 43.429
66 1000000 10 32MB off 2 0 0 0 s_3 5 43.261
67 1000000 10 64MB on 2 1 0 1 s_1 1 16.946
67 1000000 10 64MB on 2 1 0 1 s_1 2 16.945
67 1000000 10 64MB on 2 1 0 1 s_1 3 16.958
67 1000000 10 64MB on 2 1 0 1 s_1 4 16.965
67 1000000 10 64MB on 2 1 0 1 s_1 5 16.947
68 1000000 10 64MB on 2 1 0 1 s_2 1 5.495
68 1000000 10 64MB on 2 1 0 1 s_2 2 5.546
68 1000000 10 64MB on 2 1 0 1 s_2 3 5.440
68 1000000 10 64MB on 2 1 0 1 s_2 4 5.533
68 1000000 10 64MB on 2 1 0 1 s_2 5 5.452
69 1000000 10 64MB on 2 1 0 1 s_3 1 4.934
69 1000000 10 64MB on 2 1 0 1 s_3 2 4.902
69 1000000 10 64MB on 2 1 0 1 s_3 3 4.859
69 1000000 10 64MB on 2 1 0 1 s_3 4 4.918
69 1000000 10 64MB on 2 1 0 1 s_3 5 4.923
70 1000000 10 64MB off 2 0 0 0 s_1 1 42.584
70 1000000 10 64MB off 2 0 0 0 s_1 2 42.569
70 1000000 10 64MB off 2 0 0 0 s_1 3 42.623
70 1000000 10 64MB off 2 0 0 0 s_1 4 42.541
70 1000000 10 64MB off 2 0 0 0 s_1 5 42.562
71 1000000 10 64MB off 2 0 0 0 s_2 1 42.653
71 1000000 10 64MB off 2 0 0 0 s_2 2 42.699
71 1000000 10 64MB off 2 0 0 0 s_2 3 42.720
71 1000000 10 64MB off 2 0 0 0 s_2 4 42.660
71 1000000 10 64MB off 2 0 0 0 s_2 5 42.611
72 1000000 10 64MB off 2 0 0 0 s_3 1 43.248
72 1000000 10 64MB off 2 0 0 0 s_3 2 43.321
72 1000000 10 64MB off 2 0 0 0 s_3 3 43.467
72 1000000 10 64MB off 2 0 0 0 s_3 4 43.318
72 1000000 10 64MB off 2 0 0 0 s_3 5 43.426
73 1000000 10 128MB on 2 1 0 1 s_1 1 17.566
73 1000000 10 128MB on 2 1 0 1 s_1 2 16.927
73 1000000 10 128MB on 2 1 0 1 s_1 3 16.935
73 1000000 10 128MB on 2 1 0 1 s_1 4 16.945
73 1000000 10 128MB on 2 1 0 1 s_1 5 16.956
74 1000000 10 128MB on 2 1 0 1 s_2 1 5.479
74 1000000 10 128MB on 2 1 0 1 s_2 2 5.478
74 1000000 10 128MB on 2 1 0 1 s_2 3 5.456
74 1000000 10 128MB on 2 1 0 1 s_2 4 5.471
74 1000000 10 128MB on 2 1 0 1 s_2 5 5.506
75 1000000 10 128MB on 2 1 0 1 s_3 1 4.894
75 1000000 10 128MB on 2 1 0 1 s_3 2 4.866
75 1000000 10 128MB on 2 1 0 1 s_3 3 4.866
75 1000000 10 128MB on 2 1 0 1 s_3 4 4.919
75 1000000 10 128MB on 2 1 0 1 s_3 5 4.939
76 1000000 10 128MB off 2 0 0 0 s_1 1 42.614
76 1000000 10 128MB off 2 0 0 0 s_1 2 42.463
76 1000000 10 128MB off 2 0 0 0 s_1 3 42.602
76 1000000 10 128MB off 2 0 0 0 s_1 4 43.539
76 1000000 10 128MB off 2 0 0 0 s_1 5 42.698
77 1000000 10 128MB off 2 0 0 0 s_2 1 42.688
77 1000000 10 128MB off 2 0 0 0 s_2 2 42.687
77 1000000 10 128MB off 2 0 0 0 s_2 3 42.675
77 1000000 10 128MB off 2 0 0 0 s_2 4 42.650
77 1000000 10 128MB off 2 0 0 0 s_2 5 42.695
78 1000000 10 128MB off 2 0 0 0 s_3 1 43.370
78 1000000 10 128MB off 2 0 0 0 s_3 2 43.480
78 1000000 10 128MB off 2 0 0 0 s_3 3 43.255
78 1000000 10 128MB off 2 0 0 0 s_3 4 43.513
78 1000000 10 128MB off 2 0 0 0 s_3 5 43.306
79 1000000 10 256MB on 2 1 0 1 s_1 1 16.983
79 1000000 10 256MB on 2 1 0 1 s_1 2 16.888
79 1000000 10 256MB on 2 1 0 1 s_1 3 16.878
79 1000000 10 256MB on 2 1 0 1 s_1 4 16.864
79 1000000 10 256MB on 2 1 0 1 s_1 5 16.880
80 1000000 10 256MB on 2 1 0 1 s_2 1 5.499
80 1000000 10 256MB on 2 1 0 1 s_2 2 5.464
80 1000000 10 256MB on 2 1 0 1 s_2 3 5.498
80 1000000 10 256MB on 2 1 0 1 s_2 4 5.451
80 1000000 10 256MB on 2 1 0 1 s_2 5 5.470
81 1000000 10 256MB on 2 1 0 1 s_3 1 4.902
81 1000000 10 256MB on 2 1 0 1 s_3 2 4.941
81 1000000 10 256MB on 2 1 0 1 s_3 3 4.892
81 1000000 10 256MB on 2 1 0 1 s_3 4 4.940
81 1000000 10 256MB on 2 1 0 1 s_3 5 4.895
82 1000000 10 256MB off 2 0 0 0 s_1 1 42.598
82 1000000 10 256MB off 2 0 0 0 s_1 2 42.622
82 1000000 10 256MB off 2 0 0 0 s_1 3 42.642
82 1000000 10 256MB off 2 0 0 0 s_1 4 42.536
82 1000000 10 256MB off 2 0 0 0 s_1 5 42.285
83 1000000 10 256MB off 2 0 0 0 s_2 1 42.824
83 1000000 10 256MB off 2 0 0 0 s_2 2 42.587
83 1000000 10 256MB off 2 0 0 0 s_2 3 42.692
83 1000000 10 256MB off 2 0 0 0 s_2 4 42.779
83 1000000 10 256MB off 2 0 0 0 s_2 5 42.903
84 1000000 10 256MB off 2 0 0 0 s_3 1 43.435
84 1000000 10 256MB off 2 0 0 0 s_3 2 43.215
84 1000000 10 256MB off 2 0 0 0 s_3 3 43.521
84 1000000 10 256MB off 2 0 0 0 s_3 4 43.289
84 1000000 10 256MB off 2 0 0 0 s_3 5 43.424
85 1000000 100 4MB on 0 1 0 1 s_1 1 7.085
85 1000000 100 4MB on 0 1 0 1 s_1 2 7.018
85 1000000 100 4MB on 0 1 0 1 s_1 3 7.028
85 1000000 100 4MB on 0 1 0 1 s_1 4 7.030
85 1000000 100 4MB on 0 1 0 1 s_1 5 6.955
86 1000000 100 4MB on 0 1 0 1 s_2 1 5.049
86 1000000 100 4MB on 0 1 0 1 s_2 2 5.110
86 1000000 100 4MB on 0 1 0 1 s_2 3 5.094
86 1000000 100 4MB on 0 1 0 1 s_2 4 5.102
86 1000000 100 4MB on 0 1 0 1 s_2 5 5.107
87 1000000 100 4MB on 0 1 0 1 s_3 1 4.632
87 1000000 100 4MB on 0 1 0 1 s_3 2 4.638
87 1000000 100 4MB on 0 1 0 1 s_3 3 4.650
87 1000000 100 4MB on 0 1 0 1 s_3 4 4.627
87 1000000 100 4MB on 0 1 0 1 s_3 5 4.618
88 1000000 100 4MB off 0 0 0 0 s_1 1 89.958
88 1000000 100 4MB off 0 0 0 0 s_1 2 89.916
88 1000000 100 4MB off 0 0 0 0 s_1 3 89.988
88 1000000 100 4MB off 0 0 0 0 s_1 4 89.918
88 1000000 100 4MB off 0 0 0 0 s_1 5 89.907
89 1000000 100 4MB off 0 0 0 0 s_2 1 89.156
89 1000000 100 4MB off 0 0 0 0 s_2 2 88.974
89 1000000 100 4MB off 0 0 0 0 s_2 3 89.126
89 1000000 100 4MB off 0 0 0 0 s_2 4 89.069
89 1000000 100 4MB off 0 0 0 0 s_2 5 89.030
90 1000000 100 4MB off 0 0 0 0 s_3 1 90.717
90 1000000 100 4MB off 0 0 0 0 s_3 2 90.758
90 1000000 100 4MB off 0 0 0 0 s_3 3 90.812
90 1000000 100 4MB off 0 0 0 0 s_3 4 90.852
