id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 10000000 10 4MB on 0 1 0 s_1 1 4513.131
1 10000000 10 4MB on 0 1 0 s_1 2 4627.986
1 10000000 10 4MB on 0 1 0 s_1 3 4230.987
1 10000000 10 4MB on 0 1 0 s_1 4 4216.831
1 10000000 10 4MB on 0 1 0 s_1 5 4218.487
2 10000000 10 4MB on 0 1 0 s_2 1 4825.721
2 10000000 10 4MB on 0 1 0 s_2 2 4453.481
2 10000000 10 4MB on 0 1 0 s_2 3 4459.698
2 10000000 10 4MB on 0 1 0 s_2 4 4464.531
2 10000000 10 4MB on 0 1 0 s_2 5 4468.789
3 10000000 10 4MB on 0 1 0 s_3 1 3669.554
3 10000000 10 4MB on 0 1 0 s_3 2 3328.097
3 10000000 10 4MB on 0 1 0 s_3 3 3325.129
3 10000000 10 4MB on 0 1 0 s_3 4 3324.728
3 10000000 10 4MB on 0 1 0 s_3 5 3322.740
4 10000000 10 4MB on 0 1 0 s_4 1 3735.448
4 10000000 10 4MB on 0 1 0 s_4 2 3478.899
4 10000000 10 4MB on 0 1 0 s_4 3 3480.139
4 10000000 10 4MB on 0 1 0 s_4 4 3478.403
4 10000000 10 4MB on 0 1 0 s_4 5 3478.574
5 10000000 10 4MB off 0 0 0 s_1 1 4678.246
5 10000000 10 4MB off 0 0 0 s_1 2 4661.784
5 10000000 10 4MB off 0 0 0 s_1 3 4670.295
5 10000000 10 4MB off 0 0 0 s_1 4 4664.354
5 10000000 10 4MB off 0 0 0 s_1 5 4661.883
6 10000000 10 4MB off 0 0 0 s_2 1 4967.659
6 10000000 10 4MB off 0 0 0 s_2 2 4959.690
6 10000000 10 4MB off 0 0 0 s_2 3 4969.459
6 10000000 10 4MB off 0 0 0 s_2 4 4969.597
6 10000000 10 4MB off 0 0 0 s_2 5 4968.641
7 10000000 10 4MB off 0 0 0 s_3 1 5543.859
7 10000000 10 4MB off 0 0 0 s_3 2 5549.800
7 10000000 10 4MB off 0 0 0 s_3 3 5544.745
7 10000000 10 4MB off 0 0 0 s_3 4 5543.487
7 10000000 10 4MB off 0 0 0 s_3 5 5541.961
8 10000000 10 4MB off 0 0 0 s_4 1 6658.680
8 10000000 10 4MB off 0 0 0 s_4 2 6645.638
8 10000000 10 4MB off 0 0 0 s_4 3 6643.904
8 10000000 10 4MB off 0 0 0 s_4 4 6646.636
8 10000000 10 4MB off 0 0 0 s_4 5 6644.251
9 10000000 10 8MB on 0 1 0 s_1 1 4503.835
9 10000000 10 8MB on 0 1 0 s_1 2 4247.362
9 10000000 10 8MB on 0 1 0 s_1 3 4246.873
9 10000000 10 8MB on 0 1 0 s_1 4 4255.066
9 10000000 10 8MB on 0 1 0 s_1 5 4246.176
10 10000000 10 8MB on 0 1 0 s_2 1 4847.465
10 10000000 10 8MB on 0 1 0 s_2 2 4480.428
10 10000000 10 8MB on 0 1 0 s_2 3 4485.379
10 10000000 10 8MB on 0 1 0 s_2 4 4484.124
10 10000000 10 8MB on 0 1 0 s_2 5 4485.911
11 10000000 10 8MB on 0 1 0 s_3 1 3672.323
11 10000000 10 8MB on 0 1 0 s_3 2 3325.055
11 10000000 10 8MB on 0 1 0 s_3 3 3324.178
11 10000000 10 8MB on 0 1 0 s_3 4 3324.636
11 10000000 10 8MB on 0 1 0 s_3 5 3324.087
12 10000000 10 8MB on 0 1 0 s_4 1 3733.676
12 10000000 10 8MB on 0 1 0 s_4 2 3478.516
12 10000000 10 8MB on 0 1 0 s_4 3 3479.193
12 10000000 10 8MB on 0 1 0 s_4 4 3479.227
12 10000000 10 8MB on 0 1 0 s_4 5 3479.047
13 10000000 10 8MB off 0 0 0 s_1 1 4198.440
13 10000000 10 8MB off 0 0 0 s_1 2 4200.635
13 10000000 10 8MB off 0 0 0 s_1 3 4199.899
13 10000000 10 8MB off 0 0 0 s_1 4 4199.273
13 10000000 10 8MB off 0 0 0 s_1 5 4196.583
14 10000000 10 8MB off 0 0 0 s_2 1 4443.013
14 10000000 10 8MB off 0 0 0 s_2 2 4450.648
14 10000000 10 8MB off 0 0 0 s_2 3 4444.619
14 10000000 10 8MB off 0 0 0 s_2 4 4450.025
14 10000000 10 8MB off 0 0 0 s_2 5 4445.185
15 10000000 10 8MB off 0 0 0 s_3 1 5070.310
15 10000000 10 8MB off 0 0 0 s_3 2 5066.734
15 10000000 10 8MB off 0 0 0 s_3 3 5072.401
15 10000000 10 8MB off 0 0 0 s_3 4 5066.683
15 10000000 10 8MB off 0 0 0 s_3 5 5065.422
16 10000000 10 8MB off 0 0 0 s_4 1 6149.767
16 10000000 10 8MB off 0 0 0 s_4 2 6154.143
16 10000000 10 8MB off 0 0 0 s_4 3 6159.040
16 10000000 10 8MB off 0 0 0 s_4 4 6149.856
16 10000000 10 8MB off 0 0 0 s_4 5 6152.544
17 10000000 10 16MB on 0 0 0 s_1 1 3730.183
17 10000000 10 16MB on 0 0 0 s_1 2 3731.740
17 10000000 10 16MB on 0 0 0 s_1 3 3732.025
17 10000000 10 16MB on 0 0 0 s_1 4 3732.420
17 10000000 10 16MB on 0 0 0 s_1 5 3733.394
18 10000000 10 16MB on 0 1 0 s_2 1 3900.065
18 10000000 10 16MB on 0 1 0 s_2 2 3640.247
18 10000000 10 16MB on 0 1 0 s_2 3 3643.872
18 10000000 10 16MB on 0 1 0 s_2 4 3635.485
18 10000000 10 16MB on 0 1 0 s_2 5 3650.841
19 10000000 10 16MB on 0 1 0 s_3 1 3671.837
19 10000000 10 16MB on 0 1 0 s_3 2 3323.857
19 10000000 10 16MB on 0 1 0 s_3 3 3325.639
19 10000000 10 16MB on 0 1 0 s_3 4 3323.261
19 10000000 10 16MB on 0 1 0 s_3 5 3325.688
20 10000000 10 16MB on 0 1 0 s_4 1 3734.118
20 10000000 10 16MB on 0 1 0 s_4 2 3479.430
20 10000000 10 16MB on 0 1 0 s_4 3 3479.982
20 10000000 10 16MB on 0 1 0 s_4 4 3479.508
20 10000000 10 16MB on 0 1 0 s_4 5 3479.546
21 10000000 10 16MB off 0 0 0 s_1 1 3696.969
21 10000000 10 16MB off 0 0 0 s_1 2 3699.471
21 10000000 10 16MB off 0 0 0 s_1 3 3700.187
21 10000000 10 16MB off 0 0 0 s_1 4 3696.767
21 10000000 10 16MB off 0 0 0 s_1 5 3702.966
22 10000000 10 16MB off 0 0 0 s_2 1 3895.180
22 10000000 10 16MB off 0 0 0 s_2 2 3894.205
22 10000000 10 16MB off 0 0 0 s_2 3 3895.002
22 10000000 10 16MB off 0 0 0 s_2 4 3895.356
22 10000000 10 16MB off 0 0 0 s_2 5 3892.927
23 10000000 10 16MB off 0 0 0 s_3 1 4473.261
23 10000000 10 16MB off 0 0 0 s_3 2 4478.896
23 10000000 10 16MB off 0 0 0 s_3 3 4481.280
23 10000000 10 16MB off 0 0 0 s_3 4 4479.293
23 10000000 10 16MB off 0 0 0 s_3 5 4474.848
24 10000000 10 16MB off 0 0 0 s_4 1 5558.734
24 10000000 10 16MB off 0 0 0 s_4 2 5556.485
24 10000000 10 16MB off 0 0 0 s_4 3 5559.636
24 10000000 10 16MB off 0 0 0 s_4 4 5561.024
24 10000000 10 16MB off 0 0 0 s_4 5 5559.018
25 10000000 10 32MB on 0 0 0 s_1 1 3854.029
25 10000000 10 32MB on 0 0 0 s_1 2 3849.804
25 10000000 10 32MB on 0 0 0 s_1 3 3855.963
25 10000000 10 32MB on 0 0 0 s_1 4 3856.984
25 10000000 10 32MB on 0 0 0 s_1 5 3858.361
26 10000000 10 32MB on 0 1 0 s_2 1 3894.176
26 10000000 10 32MB on 0 1 0 s_2 2 3638.954
26 10000000 10 32MB on 0 1 0 s_2 3 3640.037
26 10000000 10 32MB on 0 1 0 s_2 4 3640.390
26 10000000 10 32MB on 0 1 0 s_2 5 3641.604
27 10000000 10 32MB on 0 1 0 s_3 1 3671.294
27 10000000 10 32MB on 0 1 0 s_3 2 3324.237
27 10000000 10 32MB on 0 1 0 s_3 3 3326.126
27 10000000 10 32MB on 0 1 0 s_3 4 3325.474
27 10000000 10 32MB on 0 1 0 s_3 5 3324.732
28 10000000 10 32MB on 0 1 0 s_4 1 3735.470
28 10000000 10 32MB on 0 1 0 s_4 2 3480.694
28 10000000 10 32MB on 0 1 0 s_4 3 3480.272
28 10000000 10 32MB on 0 1 0 s_4 4 3480.046
28 10000000 10 32MB on 0 1 0 s_4 5 3479.626
29 10000000 10 32MB off 0 0 0 s_1 1 3832.211
29 10000000 10 32MB off 0 0 0 s_1 2 3829.862
29 10000000 10 32MB off 0 0 0 s_1 3 3829.938
29 10000000 10 32MB off 0 0 0 s_1 4 3832.784
29 10000000 10 32MB off 0 0 0 s_1 5 3832.251
30 10000000 10 32MB off 0 0 0 s_2 1 4027.933
30 10000000 10 32MB off 0 0 0 s_2 2 4027.392
30 10000000 10 32MB off 0 0 0 s_2 3 4033.389
30 10000000 10 32MB off 0 0 0 s_2 4 4033.415
30 10000000 10 32MB off 0 0 0 s_2 5 4032.278
31 10000000 10 32MB off 0 0 0 s_3 1 4602.785
31 10000000 10 32MB off 0 0 0 s_3 2 4597.705
31 10000000 10 32MB off 0 0 0 s_3 3 4600.976
31 10000000 10 32MB off 0 0 0 s_3 4 4605.331
31 10000000 10 32MB off 0 0 0 s_3 5 4601.903
32 10000000 10 32MB off 0 0 0 s_4 1 5682.105
32 10000000 10 32MB off 0 0 0 s_4 2 5676.490
32 10000000 10 32MB off 0 0 0 s_4 3 5682.954
32 10000000 10 32MB off 0 0 0 s_4 4 5683.103
32 10000000 10 32MB off 0 0 0 s_4 5 5679.446
33 10000000 10 64MB on 0 1 0 s_1 1 5030.933
33 10000000 10 64MB on 0 1 0 s_1 2 4770.104
33 10000000 10 64MB on 0 1 0 s_1 3 4771.536
33 10000000 10 64MB on 0 1 0 s_1 4 4771.695
33 10000000 10 64MB on 0 1 0 s_1 5 4772.955
34 10000000 10 64MB on 0 1 0 s_2 1 3996.186
34 10000000 10 64MB on 0 1 0 s_2 2 3640.828
34 10000000 10 64MB on 0 1 0 s_2 3 3647.921
34 10000000 10 64MB on 0 1 0 s_2 4 3637.096
34 10000000 10 64MB on 0 1 0 s_2 5 3637.059
35 10000000 10 64MB on 0 1 0 s_3 1 3656.343
35 10000000 10 64MB on 0 1 0 s_3 2 3310.260
35 10000000 10 64MB on 0 1 0 s_3 3 3310.162
35 10000000 10 64MB on 0 1 0 s_3 4 3309.772
35 10000000 10 64MB on 0 1 0 s_3 5 3307.042
36 10000000 10 64MB on 0 1 0 s_4 1 3727.081
36 10000000 10 64MB on 0 1 0 s_4 2 3472.288
36 10000000 10 64MB on 0 1 0 s_4 3 3472.719
36 10000000 10 64MB on 0 1 0 s_4 4 3472.818
36 10000000 10 64MB on 0 1 0 s_4 5 3472.631
37 10000000 10 64MB off 0 0 0 s_1 1 3943.648
37 10000000 10 64MB off 0 0 0 s_1 2 3953.073
37 10000000 10 64MB off 0 0 0 s_1 3 3954.876
37 10000000 10 64MB off 0 0 0 s_1 4 3954.075
37 10000000 10 64MB off 0 0 0 s_1 5 3952.906
38 10000000 10 64MB off 0 0 0 s_2 1 4201.574
38 10000000 10 64MB off 0 0 0 s_2 2 4202.341
38 10000000 10 64MB off 0 0 0 s_2 3 4205.005
38 10000000 10 64MB off 0 0 0 s_2 4 4205.629
38 10000000 10 64MB off 0 0 0 s_2 5 4206.919
39 10000000 10 64MB off 0 0 0 s_3 1 4773.948
39 10000000 10 64MB off 0 0 0 s_3 2 4774.790
39 10000000 10 64MB off 0 0 0 s_3 3 4780.631
39 10000000 10 64MB off 0 0 0 s_3 4 4772.006
39 10000000 10 64MB off 0 0 0 s_3 5 4780.625
40 10000000 10 64MB off 0 0 0 s_4 1 5845.217
40 10000000 10 64MB off 0 0 0 s_4 2 5837.914
40 10000000 10 64MB off 0 0 0 s_4 3 5845.449
40 10000000 10 64MB off 0 0 0 s_4 4 5848.130
40 10000000 10 64MB off 0 0 0 s_4 5 5839.807
