id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
15 10000000 10 16MB on 0 1 0 1 s_3 2 36.571
15 10000000 10 16MB on 0 1 0 1 s_3 3 36.591
15 10000000 10 16MB on 0 1 0 1 s_3 4 36.578
15 10000000 10 16MB on 0 1 0 1 s_3 5 36.577
16 10000000 10 16MB off 0 0 0 0 s_1 1 2884.529
16 10000000 10 16MB off 0 0 0 0 s_1 2 2886.225
16 10000000 10 16MB off 0 0 0 0 s_1 3 2885.975
16 10000000 10 16MB off 0 0 0 0 s_1 4 2887.881
16 10000000 10 16MB off 0 0 0 0 s_1 5 2878.691
17 10000000 10 16MB off 0 0 0 0 s_2 1 3080.328
17 10000000 10 16MB off 0 0 0 0 s_2 2 3075.978
17 10000000 10 16MB off 0 0 0 0 s_2 3 3085.501
17 10000000 10 16MB off 0 0 0 0 s_2 4 3083.748
17 10000000 10 16MB off 0 0 0 0 s_2 5 3084.024
18 10000000 10 16MB off 0 0 0 0 s_3 1 3691.044
18 10000000 10 16MB off 0 0 0 0 s_3 2 3693.798
18 10000000 10 16MB off 0 0 0 0 s_3 3 3698.373
18 10000000 10 16MB off 0 0 0 0 s_3 4 3692.220
18 10000000 10 16MB off 0 0 0 0 s_3 5 3693.741
19 10000000 10 32MB on 0 1 0 1 s_1 1 193.174
19 10000000 10 32MB on 0 1 0 1 s_1 2 192.956
19 10000000 10 32MB on 0 1 0 1 s_1 3 193.127
19 10000000 10 32MB on 0 1 0 1 s_1 4 193.070
19 10000000 10 32MB on 0 1 0 1 s_1 5 192.922
20 10000000 10 32MB on 0 1 0 1 s_2 1 42.203
20 10000000 10 32MB on 0 1 0 1 s_2 2 42.143
20 10000000 10 32MB on 0 1 0 1 s_2 3 42.199
20 10000000 10 32MB on 0 1 0 1 s_2 4 42.170
20 10000000 10 32MB on 0 1 0 1 s_2 5 42.163
21 10000000 10 32MB on 0 1 0 1 s_3 1 36.605
21 10000000 10 32MB on 0 1 0 1 s_3 2 36.601
21 10000000 10 32MB on 0 1 0 1 s_3 3 36.598
21 10000000 10 32MB on 0 1 0 1 s_3 4 36.565
21 10000000 10 32MB on 0 1 0 1 s_3 5 36.575
22 10000000 10 32MB off 0 0 0 0 s_1 1 1043.821
22 10000000 10 32MB off 0 0 0 0 s_1 2 1043.495
22 10000000 10 32MB off 0 0 0 0 s_1 3 1043.203
22 10000000 10 32MB off 0 0 0 0 s_1 4 1043.802
22 10000000 10 32MB off 0 0 0 0 s_1 5 1043.562
23 10000000 10 32MB off 0 0 0 0 s_2 1 999.500
23 10000000 10 32MB off 0 0 0 0 s_2 2 998.624
23 10000000 10 32MB off 0 0 0 0 s_2 3 999.173
23 10000000 10 32MB off 0 0 0 0 s_2 4 998.824
23 10000000 10 32MB off 0 0 0 0 s_2 5 998.926
24 10000000 10 32MB off 0 0 0 0 s_3 1 1000.630
24 10000000 10 32MB off 0 0 0 0 s_3 2 999.192
24 10000000 10 32MB off 0 0 0 0 s_3 3 999.049
24 10000000 10 32MB off 0 0 0 0 s_3 4 1000.654
24 10000000 10 32MB off 0 0 0 0 s_3 5 998.828
25 10000000 10 64MB on 0 1 0 1 s_1 1 155.821
25 10000000 10 64MB on 0 1 0 1 s_1 2 155.682
25 10000000 10 64MB on 0 1 0 1 s_1 3 155.756
25 10000000 10 64MB on 0 1 0 1 s_1 4 155.705
25 10000000 10 64MB on 0 1 0 1 s_1 5 155.645
26 10000000 10 64MB on 0 1 0 1 s_2 1 42.209
26 10000000 10 64MB on 0 1 0 1 s_2 2 42.191
26 10000000 10 64MB on 0 1 0 1 s_2 3 42.264
26 10000000 10 64MB on 0 1 0 1 s_2 4 42.213
26 10000000 10 64MB on 0 1 0 1 s_2 5 42.228
27 10000000 10 64MB on 0 1 0 1 s_3 1 36.507
27 10000000 10 64MB on 0 1 0 1 s_3 2 36.577
27 10000000 10 64MB on 0 1 0 1 s_3 3 36.576
27 10000000 10 64MB on 0 1 0 1 s_3 4 36.648
27 10000000 10 64MB on 0 1 0 1 s_3 5 36.599
28 10000000 10 64MB off 0 0 0 0 s_1 1 1041.321
28 10000000 10 64MB off 0 0 0 0 s_1 2 1042.069
28 10000000 10 64MB off 0 0 0 0 s_1 3 1044.621
28 10000000 10 64MB off 0 0 0 0 s_1 4 1043.334
28 10000000 10 64MB off 0 0 0 0 s_1 5 1044.085
29 10000000 10 64MB off 0 0 0 0 s_2 1 1001.098
29 10000000 10 64MB off 0 0 0 0 s_2 2 998.683
29 10000000 10 64MB off 0 0 0 0 s_2 3 999.369
29 10000000 10 64MB off 0 0 0 0 s_2 4 999.101
29 10000000 10 64MB off 0 0 0 0 s_2 5 998.964
30 10000000 10 64MB off 0 0 0 0 s_3 1 998.958
30 10000000 10 64MB off 0 0 0 0 s_3 2 997.735
30 10000000 10 64MB off 0 0 0 0 s_3 3 999.472
30 10000000 10 64MB off 0 0 0 0 s_3 4 999.321
30 10000000 10 64MB off 0 0 0 0 s_3 5 999.136
31 10000000 10 128MB on 0 1 0 1 s_1 1 155.625
31 10000000 10 128MB on 0 1 0 1 s_1 2 155.766
31 10000000 10 128MB on 0 1 0 1 s_1 3 155.611
31 10000000 10 128MB on 0 1 0 1 s_1 4 155.700
31 10000000 10 128MB on 0 1 0 1 s_1 5 155.728
32 10000000 10 128MB on 0 1 0 1 s_2 1 42.111
32 10000000 10 128MB on 0 1 0 1 s_2 2 42.109
32 10000000 10 128MB on 0 1 0 1 s_2 3 42.250
32 10000000 10 128MB on 0 1 0 1 s_2 4 42.141
32 10000000 10 128MB on 0 1 0 1 s_2 5 42.932
33 10000000 10 128MB on 0 1 0 1 s_3 1 36.593
33 10000000 10 128MB on 0 1 0 1 s_3 2 36.594
33 10000000 10 128MB on 0 1 0 1 s_3 3 36.653
33 10000000 10 128MB on 0 1 0 1 s_3 4 36.592
33 10000000 10 128MB on 0 1 0 1 s_3 5 36.566
34 10000000 10 128MB off 0 0 0 0 s_1 1 1044.776
34 10000000 10 128MB off 0 0 0 0 s_1 2 1045.323
34 10000000 10 128MB off 0 0 0 0 s_1 3 1046.562
34 10000000 10 128MB off 0 0 0 0 s_1 4 1044.036
34 10000000 10 128MB off 0 0 0 0 s_1 5 1044.379
35 10000000 10 128MB off 0 0 0 0 s_2 1 999.364
35 10000000 10 128MB off 0 0 0 0 s_2 2 998.467
35 10000000 10 128MB off 0 0 0 0 s_2 3 998.777
35 10000000 10 128MB off 0 0 0 0 s_2 4 998.201
35 10000000 10 128MB off 0 0 0 0 s_2 5 998.579
36 10000000 10 128MB off 0 0 0 0 s_3 1 999.176
36 10000000 10 128MB off 0 0 0 0 s_3 2 998.908
36 10000000 10 128MB off 0 0 0 0 s_3 3 997.654
36 10000000 10 128MB off 0 0 0 0 s_3 4 999.262
36 10000000 10 128MB off 0 0 0 0 s_3 5 998.754
37 10000000 10 256MB on 0 1 0 1 s_1 1 155.563
37 10000000 10 256MB on 0 1 0 1 s_1 2 155.868
37 10000000 10 256MB on 0 1 0 1 s_1 3 155.568
37 10000000 10 256MB on 0 1 0 1 s_1 4 155.600
37 10000000 10 256MB on 0 1 0 1 s_1 5 155.784
38 10000000 10 256MB on 0 1 0 1 s_2 1 42.109
38 10000000 10 256MB on 0 1 0 1 s_2 2 42.155
38 10000000 10 256MB on 0 1 0 1 s_2 3 42.172
38 10000000 10 256MB on 0 1 0 1 s_2 4 42.155
38 10000000 10 256MB on 0 1 0 1 s_2 5 42.189
39 10000000 10 256MB on 0 1 0 1 s_3 1 36.607
39 10000000 10 256MB on 0 1 0 1 s_3 2 36.595
39 10000000 10 256MB on 0 1 0 1 s_3 3 36.586
39 10000000 10 256MB on 0 1 0 1 s_3 4 36.594
39 10000000 10 256MB on 0 1 0 1 s_3 5 36.552
40 10000000 10 256MB off 0 0 0 0 s_1 1 1044.118
40 10000000 10 256MB off 0 0 0 0 s_1 2 1042.782
40 10000000 10 256MB off 0 0 0 0 s_1 3 1042.908
40 10000000 10 256MB off 0 0 0 0 s_1 4 1041.996
40 10000000 10 256MB off 0 0 0 0 s_1 5 1043.526
41 10000000 10 256MB off 0 0 0 0 s_2 1 998.424
41 10000000 10 256MB off 0 0 0 0 s_2 2 998.358
41 10000000 10 256MB off 0 0 0 0 s_2 3 997.846
41 10000000 10 256MB off 0 0 0 0 s_2 4 998.063
41 10000000 10 256MB off 0 0 0 0 s_2 5 998.138
42 10000000 10 256MB off 0 0 0 0 s_3 1 998.995
42 10000000 10 256MB off 0 0 0 0 s_3 2 998.170
42 10000000 10 256MB off 0 0 0 0 s_3 3 998.866
42 10000000 10 256MB off 0 0 0 0 s_3 4 998.723
42 10000000 10 256MB off 0 0 0 0 s_3 5 998.741
43 10000000 10 4MB on 2 1 0 1 s_1 1 159.701
43 10000000 10 4MB on 2 1 0 1 s_1 2 159.776
43 10000000 10 4MB on 2 1 0 1 s_1 3 159.893
43 10000000 10 4MB on 2 1 0 1 s_1 4 159.909
43 10000000 10 4MB on 2 1 0 1 s_1 5 159.848
44 10000000 10 4MB on 2 1 0 1 s_2 1 53.018
44 10000000 10 4MB on 2 1 0 1 s_2 2 53.047
44 10000000 10 4MB on 2 1 0 1 s_2 3 53.068
44 10000000 10 4MB on 2 1 0 1 s_2 4 53.029
44 10000000 10 4MB on 2 1 0 1 s_2 5 53.103
45 10000000 10 4MB on 2 1 0 1 s_3 1 36.597
45 10000000 10 4MB on 2 1 0 1 s_3 2 36.600
45 10000000 10 4MB on 2 1 0 1 s_3 3 36.563
45 10000000 10 4MB on 2 1 0 1 s_3 4 36.574
45 10000000 10 4MB on 2 1 0 1 s_3 5 36.554
46 10000000 10 4MB off 2 0 0 0 s_1 1 1435.640
46 10000000 10 4MB off 2 0 0 0 s_1 2 1433.184
46 10000000 10 4MB off 2 0 0 0 s_1 3 1434.190
46 10000000 10 4MB off 2 0 0 0 s_1 4 1433.607
46 10000000 10 4MB off 2 0 0 0 s_1 5 1434.679
47 10000000 10 4MB off 2 0 0 0 s_2 1 1473.965
47 10000000 10 4MB off 2 0 0 0 s_2 2 1472.786
47 10000000 10 4MB off 2 0 0 0 s_2 3 1472.421
47 10000000 10 4MB off 2 0 0 0 s_2 4 1473.756
47 10000000 10 4MB off 2 0 0 0 s_2 5 1472.915
48 10000000 10 4MB off 2 0 0 0 s_3 1 1594.631
48 10000000 10 4MB off 2 0 0 0 s_3 2 1596.318
48 10000000 10 4MB off 2 0 0 0 s_3 3 1615.756
48 10000000 10 4MB off 2 0 0 0 s_3 4 1596.532
48 10000000 10 4MB off 2 0 0 0 s_3 5 1604.589
49 10000000 10 8MB on 2 1 0 1 s_1 1 169.805
49 10000000 10 8MB on 2 1 0 1 s_1 2 169.790
49 10000000 10 8MB on 2 1 0 1 s_1 3 170.025
49 10000000 10 8MB on 2 1 0 1 s_1 4 169.676
49 10000000 10 8MB on 2 1 0 1 s_1 5 169.783
50 10000000 10 8MB on 2 1 0 1 s_2 1 42.207
50 10000000 10 8MB on 2 1 0 1 s_2 2 42.176
50 10000000 10 8MB on 2 1 0 1 s_2 3 42.065
50 10000000 10 8MB on 2 1 0 1 s_2 4 42.166
50 10000000 10 8MB on 2 1 0 1 s_2 5 42.134
51 10000000 10 8MB on 2 1 0 1 s_3 1 36.623
51 10000000 10 8MB on 2 1 0 1 s_3 2 36.588
51 10000000 10 8MB on 2 1 0 1 s_3 3 36.616
51 10000000 10 8MB on 2 1 0 1 s_3 4 36.611
51 10000000 10 8MB on 2 1 0 1 s_3 5 36.555
52 10000000 10 8MB off 2 0 0 0 s_1 1 1255.530
52 10000000 10 8MB off 2 0 0 0 s_1 2 1252.735
52 10000000 10 8MB off 2 0 0 0 s_1 3 1255.990
52 10000000 10 8MB off 2 0 0 0 s_1 4 1256.195
52 10000000 10 8MB off 2 0 0 0 s_1 5 1252.883
53 10000000 10 8MB off 2 0 0 0 s_2 1 1288.342
53 10000000 10 8MB off 2 0 0 0 s_2 2 1289.101
53 10000000 10 8MB off 2 0 0 0 s_2 3 1290.920
53 10000000 10 8MB off 2 0 0 0 s_2 4 1291.342
53 10000000 10 8MB off 2 0 0 0 s_2 5 1288.338
54 10000000 10 8MB off 2 0 0 0 s_3 1 1424.612
54 10000000 10 8MB off 2 0 0 0 s_3 2 1409.247
54 10000000 10 8MB off 2 0 0 0 s_3 3 1409.376
54 10000000 10 8MB off 2 0 0 0 s_3 4 1433.164
54 10000000 10 8MB off 2 0 0 0 s_3 5 1409.268
55 10000000 10 16MB on 2 1 0 1 s_1 1 180.864
55 10000000 10 16MB on 2 1 0 1 s_1 2 180.766
55 10000000 10 16MB on 2 1 0 1 s_1 3 181.020
55 10000000 10 16MB on 2 1 0 1 s_1 4 181.101
55 10000000 10 16MB on 2 1 0 1 s_1 5 180.823
56 10000000 10 16MB on 2 1 0 1 s_2 1 42.190
56 10000000 10 16MB on 2 1 0 1 s_2 2 42.211
56 10000000 10 16MB on 2 1 0 1 s_2 3 42.084
56 10000000 10 16MB on 2 1 0 1 s_2 4 42.125
56 10000000 10 16MB on 2 1 0 1 s_2 5 42.086
57 10000000 10 16MB on 2 1 0 1 s_3 1 36.591
57 10000000 10 16MB on 2 1 0 1 s_3 2 36.582
57 10000000 10 16MB on 2 1 0 1 s_3 3 36.630
57 10000000 10 16MB on 2 1 0 1 s_3 4 36.601
57 10000000 10 16MB on 2 1 0 1 s_3 5 36.552
58 10000000 10 16MB off 2 0 0 0 s_1 1 1201.711
58 10000000 10 16MB off 2 0 0 0 s_1 2 1203.433
58 10000000 10 16MB off 2 0 0 0 s_1 3 1202.571
58 10000000 10 16MB off 2 0 0 0 s_1 4 1203.859
58 10000000 10 16MB off 2 0 0 0 s_1 5 1207.935
59 10000000 10 16MB off 2 0 0 0 s_2 1 1272.055
59 10000000 10 16MB off 2 0 0 0 s_2 2 1270.754
59 10000000 10 16MB off 2 0 0 0 s_2 3 1279.447
59 10000000 10 16MB off 2 0 0 0 s_2 4 1275.189
59 10000000 10 16MB off 2 0 0 0 s_2 5 1276.362
60 10000000 10 16MB off 2 0 0 0 s_3 1 1394.268
60 10000000 10 16MB off 2 0 0 0 s_3 2 1393.171
60 10000000 10 16MB off 2 0 0 0 s_3 3 1398.314
60 10000000 10 16MB off 2 0 0 0 s_3 4 1395.613
60 10000000 10 16MB off 2 0 0 0 s_3 5 1397.291
61 10000000 10 32MB on 2 1 0 1 s_1 1 192.478
61 10000000 10 32MB on 2 1 0 1 s_1 2 192.848
61 10000000 10 32MB on 2 1 0 1 s_1 3 192.911
61 10000000 10 32MB on 2 1 0 1 s_1 4 192.466
61 10000000 10 32MB on 2 1 0 1 s_1 5 193.001
62 10000000 10 32MB on 2 1 0 1 s_2 1 42.118
62 10000000 10 32MB on 2 1 0 1 s_2 2 42.146
62 10000000 10 32MB on 2 1 0 1 s_2 3 42.175
62 10000000 10 32MB on 2 1 0 1 s_2 4 42.096
62 10000000 10 32MB on 2 1 0 1 s_2 5 42.092
63 10000000 10 32MB on 2 1 0 1 s_3 1 36.627
63 10000000 10 32MB on 2 1 0 1 s_3 2 36.610
63 10000000 10 32MB on 2 1 0 1 s_3 3 36.539
63 10000000 10 32MB on 2 1 0 1 s_3 4 36.553
63 10000000 10 32MB on 2 1 0 1 s_3 5 36.546
64 10000000 10 32MB off 2 0 0 0 s_1 1 437.444
64 10000000 10 32MB off 2 0 0 0 s_1 2 436.985
64 10000000 10 32MB off 2 0 0 0 s_1 3 437.588
64 10000000 10 32MB off 2 0 0 0 s_1 4 437.123
64 10000000 10 32MB off 2 0 0 0 s_1 5 437.248
65 10000000 10 32MB off 2 0 0 0 s_2 1 438.042
65 10000000 10 32MB off 2 0 0 0 s_2 2 438.434
65 10000000 10 32MB off 2 0 0 0 s_2 3 438.556
65 10000000 10 32MB off 2 0 0 0 s_2 4 437.808
65 10000000 10 32MB off 2 0 0 0 s_2 5 438.688
66 10000000 10 32MB off 2 0 0 0 s_3 1 433.815
66 10000000 10 32MB off 2 0 0 0 s_3 2 434.063
66 10000000 10 32MB off 2 0 0 0 s_3 3 434.084
66 10000000 10 32MB off 2 0 0 0 s_3 4 434.257
66 10000000 10 32MB off 2 0 0 0 s_3 5 433.682
67 10000000 10 64MB on 2 1 0 1 s_1 1 155.783
67 10000000 10 64MB on 2 1 0 1 s_1 2 155.504
67 10000000 10 64MB on 2 1 0 1 s_1 3 155.712
67 10000000 10 64MB on 2 1 0 1 s_1 4 155.379
67 10000000 10 64MB on 2 1 0 1 s_1 5 155.646
68 10000000 10 64MB on 2 1 0 1 s_2 1 42.227
68 10000000 10 64MB on 2 1 0 1 s_2 2 42.112
68 10000000 10 64MB on 2 1 0 1 s_2 3 42.153
68 10000000 10 64MB on 2 1 0 1 s_2 4 42.108
68 10000000 10 64MB on 2 1 0 1 s_2 5 42.133
69 10000000 10 64MB on 2 1 0 1 s_3 1 36.566
69 10000000 10 64MB on 2 1 0 1 s_3 2 36.609
69 10000000 10 64MB on 2 1 0 1 s_3 3 36.613
69 10000000 10 64MB on 2 1 0 1 s_3 4 36.624
69 10000000 10 64MB on 2 1 0 1 s_3 5 36.598
70 10000000 10 64MB off 2 0 0 0 s_1 1 437.176
70 10000000 10 64MB off 2 0 0 0 s_1 2 436.987
70 10000000 10 64MB off 2 0 0 0 s_1 3 437.048
70 10000000 10 64MB off 2 0 0 0 s_1 4 437.469
70 10000000 10 64MB off 2 0 0 0 s_1 5 437.086
71 10000000 10 64MB off 2 0 0 0 s_2 1 437.408
71 10000000 10 64MB off 2 0 0 0 s_2 2 438.199
71 10000000 10 64MB off 2 0 0 0 s_2 3 437.896
71 10000000 10 64MB off 2 0 0 0 s_2 4 438.655
71 10000000 10 64MB off 2 0 0 0 s_2 5 437.997
72 10000000 10 64MB off 2 0 0 0 s_3 1 433.757
72 10000000 10 64MB off 2 0 0 0 s_3 2 434.274
72 10000000 10 64MB off 2 0 0 0 s_3 3 433.400
72 10000000 10 64MB off 2 0 0 0 s_3 4 433.150
72 10000000 10 64MB off 2 0 0 0 s_3 5 433.220
73 10000000 10 128MB on 2 1 0 1 s_1 1 155.618
73 10000000 10 128MB on 2 1 0 1 s_1 2 155.562
73 10000000 10 128MB on 2 1 0 1 s_1 3 155.449
73 10000000 10 128MB on 2 1 0 1 s_1 4 155.237
73 10000000 10 128MB on 2 1 0 1 s_1 5 155.604
74 10000000 10 128MB on 2 1 0 1 s_2 1 42.190
74 10000000 10 128MB on 2 1 0 1 s_2 2 42.078
74 10000000 10 128MB on 2 1 0 1 s_2 3 42.123
74 10000000 10 128MB on 2 1 0 1 s_2 4 42.143
74 10000000 10 128MB on 2 1 0 1 s_2 5 42.200
75 10000000 10 128MB on 2 1 0 1 s_3 1 36.596
75 10000000 10 128MB on 2 1 0 1 s_3 2 36.519
75 10000000 10 128MB on 2 1 0 1 s_3 3 36.554
75 10000000 10 128MB on 2 1 0 1 s_3 4 36.605
75 10000000 10 128MB on 2 1 0 1 s_3 5 36.533
76 10000000 10 128MB off 2 0 0 0 s_1 1 437.503
76 10000000 10 128MB off 2 0 0 0 s_1 2 437.123
76 10000000 10 128MB off 2 0 0 0 s_1 3 436.827
76 10000000 10 128MB off 2 0 0 0 s_1 4 436.928
76 10000000 10 128MB off 2 0 0 0 s_1 5 436.928
77 10000000 10 128MB off 2 0 0 0 s_2 1 437.298
77 10000000 10 128MB off 2 0 0 0 s_2 2 437.653
77 10000000 10 128MB off 2 0 0 0 s_2 3 437.009
77 10000000 10 128MB off 2 0 0 0 s_2 4 437.160
77 10000000 10 128MB off 2 0 0 0 s_2 5 437.630
78 10000000 10 128MB off 2 0 0 0 s_3 1 433.263
78 10000000 10 128MB off 2 0 0 0 s_3 2 433.576
78 10000000 10 128MB off 2 0 0 0 s_3 3 433.035
78 10000000 10 128MB off 2 0 0 0 s_3 4 433.734
78 10000000 10 128MB off 2 0 0 0 s_3 5 433.383
79 10000000 10 256MB on 2 1 0 1 s_1 1 155.661
79 10000000 10 256MB on 2 1 0 1 s_1 2 155.566
79 10000000 10 256MB on 2 1 0 1 s_1 3 155.650
79 10000000 10 256MB on 2 1 0 1 s_1 4 155.605
79 10000000 10 256MB on 2 1 0 1 s_1 5 155.750
80 10000000 10 256MB on 2 1 0 1 s_2 1 42.220
80 10000000 10 256MB on 2 1 0 1 s_2 2 42.443
80 10000000 10 256MB on 2 1 0 1 s_2 3 42.257
80 10000000 10 256MB on 2 1 0 1 s_2 4 42.568
80 10000000 10 256MB on 2 1 0 1 s_2 5 42.313
81 10000000 10 256MB on 2 1 0 1 s_3 1 36.572
81 10000000 10 256MB on 2 1 0 1 s_3 2 36.611
81 10000000 10 256MB on 2 1 0 1 s_3 3 36.663
81 10000000 10 256MB on 2 1 0 1 s_3 4 36.643
81 10000000 10 256MB on 2 1 0 1 s_3 5 36.655
82 10000000 10 256MB off 2 0 0 0 s_1 1 448.362
82 10000000 10 256MB off 2 0 0 0 s_1 2 447.459
82 10000000 10 256MB off 2 0 0 0 s_1 3 447.090
82 10000000 10 256MB off 2 0 0 0 s_1 4 448.089
82 10000000 10 256MB off 2 0 0 0 s_1 5 448.130
83 10000000 10 256MB off 2 0 0 0 s_2 1 451.571
83 10000000 10 256MB off 2 0 0 0 s_2 2 452.264
83 10000000 10 256MB off 2 0 0 0 s_2 3 450.903
83 10000000 10 256MB off 2 0 0 0 s_2 4 450.976
83 10000000 10 256MB off 2 0 0 0 s_2 5 451.993
84 10000000 10 256MB off 2 0 0 0 s_3 1 446.795
84 10000000 10 256MB off 2 0 0 0 s_3 2 446.940
84 10000000 10 256MB off 2 0 0 0 s_3 3 446.909
84 10000000 10 256MB off 2 0 0 0 s_3 4 447.232
84 10000000 10 256MB off 2 0 0 0 s_3 5 446.880
85 10000000 100 4MB on 0 1 0 1 s_1 1 71.727
85 10000000 100 4MB on 0 1 0 1 s_1 2 71.504
85 10000000 100 4MB on 0 1 0 1 s_1 3 71.153
85 10000000 100 4MB on 0 1 0 1 s_1 4 71.773
85 10000000 100 4MB on 0 1 0 1 s_1 5 71.366
86 10000000 100 4MB on 0 1 0 1 s_2 1 41.895
86 10000000 100 4MB on 0 1 0 1 s_2 2 41.906
86 10000000 100 4MB on 0 1 0 1 s_2 3 41.820
86 10000000 100 4MB on 0 1 0 1 s_2 4 41.795
86 10000000 100 4MB on 0 1 0 1 s_2 5 41.875
87 10000000 100 4MB on 0 1 0 1 s_3 1 37.606
87 10000000 100 4MB on 0 1 0 1 s_3 2 37.601
87 10000000 100 4MB on 0 1 0 1 s_3 3 37.533
87 10000000 100 4MB on 0 1 0 1 s_3 4 37.511
87 10000000 100 4MB on 0 1 0 1 s_3 5 37.512
88 10000000 100 4MB off 0 0 0 0 s_1 1 4480.252
88 10000000 100 4MB off 0 0 0 0 s_1 2 4472.769
88 10000000 100 4MB off 0 0 0 0 s_1 3 4479.997
88 10000000 100 4MB off 0 0 0 0 s_1 4 4491.676
88 10000000 100 4MB off 0 0 0 0 s_1 5 4482.216
89 10000000 100 4MB off 0 0 0 0 s_2 1 5663.405
89 10000000 100 4MB off 0 0 0 0 s_2 2 5667.224
89 10000000 100 4MB off 0 0 0 0 s_2 3 5674.122
89 10000000 100 4MB off 0 0 0 0 s_2 4 5669.211
89 10000000 100 4MB off 0 0 0 0 s_2 5 5744.547
