id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
11 10000 10 8MB off 0 0 0 0 s_2 3 4.371
11 10000 10 8MB off 0 0 0 0 s_2 4 4.420
11 10000 10 8MB off 0 0 0 0 s_2 5 4.363
12 10000 10 8MB off 0 0 0 0 s_3 1 5.329
12 10000 10 8MB off 0 0 0 0 s_3 2 5.269
12 10000 10 8MB off 0 0 0 0 s_3 3 5.222
12 10000 10 8MB off 0 0 0 0 s_3 4 5.230
12 10000 10 8MB off 0 0 0 0 s_3 5 5.227
13 10000 10 16MB on 0 0 0 0 s_1 1 3.466
13 10000 10 16MB on 0 0 0 0 s_1 2 3.574
13 10000 10 16MB on 0 0 0 0 s_1 3 3.518
13 10000 10 16MB on 0 0 0 0 s_1 4 3.509
13 10000 10 16MB on 0 0 0 0 s_1 5 3.535
14 10000 10 16MB on 0 1 0 1 s_2 1 4.457
14 10000 10 16MB on 0 1 0 1 s_2 2 4.445
14 10000 10 16MB on 0 1 0 1 s_2 3 4.417
14 10000 10 16MB on 0 1 0 1 s_2 4 4.410
14 10000 10 16MB on 0 1 0 1 s_2 5 4.384
15 10000 10 16MB on 0 1 0 1 s_3 1 4.870
15 10000 10 16MB on 0 1 0 1 s_3 2 4.843
15 10000 10 16MB on 0 1 0 1 s_3 3 4.859
15 10000 10 16MB on 0 1 0 1 s_3 4 4.871
15 10000 10 16MB on 0 1 0 1 s_3 5 4.900
16 10000 10 16MB off 0 0 0 0 s_1 1 3.530
16 10000 10 16MB off 0 0 0 0 s_1 2 3.495
16 10000 10 16MB off 0 0 0 0 s_1 3 3.523
16 10000 10 16MB off 0 0 0 0 s_1 4 3.539
16 10000 10 16MB off 0 0 0 0 s_1 5 3.513
17 10000 10 16MB off 0 0 0 0 s_2 1 4.406
17 10000 10 16MB off 0 0 0 0 s_2 2 4.462
17 10000 10 16MB off 0 0 0 0 s_2 3 4.452
17 10000 10 16MB off 0 0 0 0 s_2 4 4.467
17 10000 10 16MB off 0 0 0 0 s_2 5 4.457
18 10000 10 16MB off 0 0 0 0 s_3 1 5.259
18 10000 10 16MB off 0 0 0 0 s_3 2 5.290
18 10000 10 16MB off 0 0 0 0 s_3 3 5.322
18 10000 10 16MB off 0 0 0 0 s_3 4 5.354
18 10000 10 16MB off 0 0 0 0 s_3 5 5.310
19 10000 10 32MB on 0 0 0 0 s_1 1 3.581
19 10000 10 32MB on 0 0 0 0 s_1 2 3.478
19 10000 10 32MB on 0 0 0 0 s_1 3 3.486
19 10000 10 32MB on 0 0 0 0 s_1 4 3.525
19 10000 10 32MB on 0 0 0 0 s_1 5 3.546
20 10000 10 32MB on 0 1 0 1 s_2 1 4.472
20 10000 10 32MB on 0 1 0 1 s_2 2 4.399
20 10000 10 32MB on 0 1 0 1 s_2 3 4.369
20 10000 10 32MB on 0 1 0 1 s_2 4 4.398
20 10000 10 32MB on 0 1 0 1 s_2 5 4.393
21 10000 10 32MB on 0 1 0 1 s_3 1 4.864
21 10000 10 32MB on 0 1 0 1 s_3 2 4.795
21 10000 10 32MB on 0 1 0 1 s_3 3 4.846
21 10000 10 32MB on 0 1 0 1 s_3 4 4.915
21 10000 10 32MB on 0 1 0 1 s_3 5 4.760
22 10000 10 32MB off 0 0 0 0 s_1 1 3.568
22 10000 10 32MB off 0 0 0 0 s_1 2 3.528
22 10000 10 32MB off 0 0 0 0 s_1 3 3.533
22 10000 10 32MB off 0 0 0 0 s_1 4 3.592
22 10000 10 32MB off 0 0 0 0 s_1 5 3.503
23 10000 10 32MB off 0 0 0 0 s_2 1 4.401
23 10000 10 32MB off 0 0 0 0 s_2 2 4.435
23 10000 10 32MB off 0 0 0 0 s_2 3 4.446
23 10000 10 32MB off 0 0 0 0 s_2 4 4.411
23 10000 10 32MB off 0 0 0 0 s_2 5 4.401
24 10000 10 32MB off 0 0 0 0 s_3 1 5.252
24 10000 10 32MB off 0 0 0 0 s_3 2 5.314
24 10000 10 32MB off 0 0 0 0 s_3 3 5.254
24 10000 10 32MB off 0 0 0 0 s_3 4 5.240
24 10000 10 32MB off 0 0 0 0 s_3 5 5.262
25 10000 10 64MB on 0 0 0 0 s_1 1 3.599
25 10000 10 64MB on 0 0 0 0 s_1 2 3.476
25 10000 10 64MB on 0 0 0 0 s_1 3 3.492
25 10000 10 64MB on 0 0 0 0 s_1 4 3.546
25 10000 10 64MB on 0 0 0 0 s_1 5 3.470
26 10000 10 64MB on 0 1 0 1 s_2 1 4.468
26 10000 10 64MB on 0 1 0 1 s_2 2 4.430
26 10000 10 64MB on 0 1 0 1 s_2 3 4.414
26 10000 10 64MB on 0 1 0 1 s_2 4 4.392
26 10000 10 64MB on 0 1 0 1 s_2 5 4.513
27 10000 10 64MB on 0 1 0 1 s_3 1 4.884
27 10000 10 64MB on 0 1 0 1 s_3 2 4.874
27 10000 10 64MB on 0 1 0 1 s_3 3 4.825
27 10000 10 64MB on 0 1 0 1 s_3 4 4.814
27 10000 10 64MB on 0 1 0 1 s_3 5 4.809
28 10000 10 64MB off 0 0 0 0 s_1 1 3.447
28 10000 10 64MB off 0 0 0 0 s_1 2 3.504
28 10000 10 64MB off 0 0 0 0 s_1 3 3.451
28 10000 10 64MB off 0 0 0 0 s_1 4 3.453
28 10000 10 64MB off 0 0 0 0 s_1 5 3.550
29 10000 10 64MB off 0 0 0 0 s_2 1 4.432
29 10000 10 64MB off 0 0 0 0 s_2 2 4.383
29 10000 10 64MB off 0 0 0 0 s_2 3 4.400
29 10000 10 64MB off 0 0 0 0 s_2 4 4.384
29 10000 10 64MB off 0 0 0 0 s_2 5 4.437
30 10000 10 64MB off 0 0 0 0 s_3 1 5.296
30 10000 10 64MB off 0 0 0 0 s_3 2 5.309
30 10000 10 64MB off 0 0 0 0 s_3 3 5.261
30 10000 10 64MB off 0 0 0 0 s_3 4 5.262
30 10000 10 64MB off 0 0 0 0 s_3 5 5.223
31 10000 10 128MB on 0 0 0 0 s_1 1 3.570
31 10000 10 128MB on 0 0 0 0 s_1 2 3.465
31 10000 10 128MB on 0 0 0 0 s_1 3 3.496
31 10000 10 128MB on 0 0 0 0 s_1 4 3.511
31 10000 10 128MB on 0 0 0 0 s_1 5 3.549
32 10000 10 128MB on 0 1 0 1 s_2 1 4.487
32 10000 10 128MB on 0 1 0 1 s_2 2 4.445
32 10000 10 128MB on 0 1 0 1 s_2 3 4.416
32 10000 10 128MB on 0 1 0 1 s_2 4 4.385
32 10000 10 128MB on 0 1 0 1 s_2 5 4.429
33 10000 10 128MB on 0 1 0 1 s_3 1 4.886
33 10000 10 128MB on 0 1 0 1 s_3 2 4.889
33 10000 10 128MB on 0 1 0 1 s_3 3 4.861
33 10000 10 128MB on 0 1 0 1 s_3 4 4.807
33 10000 10 128MB on 0 1 0 1 s_3 5 4.883
34 10000 10 128MB off 0 0 0 0 s_1 1 3.547
34 10000 10 128MB off 0 0 0 0 s_1 2 3.513
34 10000 10 128MB off 0 0 0 0 s_1 3 3.456
34 10000 10 128MB off 0 0 0 0 s_1 4 3.452
34 10000 10 128MB off 0 0 0 0 s_1 5 3.570
35 10000 10 128MB off 0 0 0 0 s_2 1 4.453
35 10000 10 128MB off 0 0 0 0 s_2 2 4.460
35 10000 10 128MB off 0 0 0 0 s_2 3 4.419
35 10000 10 128MB off 0 0 0 0 s_2 4 4.458
35 10000 10 128MB off 0 0 0 0 s_2 5 4.440
36 10000 10 128MB off 0 0 0 0 s_3 1 5.262
36 10000 10 128MB off 0 0 0 0 s_3 2 5.244
36 10000 10 128MB off 0 0 0 0 s_3 3 5.245
36 10000 10 128MB off 0 0 0 0 s_3 4 5.274
36 10000 10 128MB off 0 0 0 0 s_3 5 5.236
37 10000 10 256MB on 0 0 0 0 s_1 1 3.575
37 10000 10 256MB on 0 0 0 0 s_1 2 3.459
37 10000 10 256MB on 0 0 0 0 s_1 3 3.507
37 10000 10 256MB on 0 0 0 0 s_1 4 3.567
37 10000 10 256MB on 0 0 0 0 s_1 5 3.489
38 10000 10 256MB on 0 1 0 1 s_2 1 4.410
38 10000 10 256MB on 0 1 0 1 s_2 2 4.366
38 10000 10 256MB on 0 1 0 1 s_2 3 4.446
38 10000 10 256MB on 0 1 0 1 s_2 4 4.482
38 10000 10 256MB on 0 1 0 1 s_2 5 4.432
39 10000 10 256MB on 0 1 0 1 s_3 1 4.858
39 10000 10 256MB on 0 1 0 1 s_3 2 4.812
39 10000 10 256MB on 0 1 0 1 s_3 3 4.821
39 10000 10 256MB on 0 1 0 1 s_3 4 4.887
39 10000 10 256MB on 0 1 0 1 s_3 5 4.883
40 10000 10 256MB off 0 0 0 0 s_1 1 3.538
40 10000 10 256MB off 0 0 0 0 s_1 2 3.526
40 10000 10 256MB off 0 0 0 0 s_1 3 3.459
40 10000 10 256MB off 0 0 0 0 s_1 4 3.503
40 10000 10 256MB off 0 0 0 0 s_1 5 3.499
41 10000 10 256MB off 0 0 0 0 s_2 1 4.408
41 10000 10 256MB off 0 0 0 0 s_2 2 4.429
41 10000 10 256MB off 0 0 0 0 s_2 3 4.386
41 10000 10 256MB off 0 0 0 0 s_2 4 4.430
41 10000 10 256MB off 0 0 0 0 s_2 5 4.434
42 10000 10 256MB off 0 0 0 0 s_3 1 5.275
42 10000 10 256MB off 0 0 0 0 s_3 2 5.248
42 10000 10 256MB off 0 0 0 0 s_3 3 5.242
42 10000 10 256MB off 0 0 0 0 s_3 4 5.224
42 10000 10 256MB off 0 0 0 0 s_3 5 5.239
43 10000 10 4MB on 2 0 0 0 s_1 1 3.540
43 10000 10 4MB on 2 0 0 0 s_1 2 3.484
43 10000 10 4MB on 2 0 0 0 s_1 3 3.536
43 10000 10 4MB on 2 0 0 0 s_1 4 3.546
43 10000 10 4MB on 2 0 0 0 s_1 5 3.475
44 10000 10 4MB on 2 1 0 1 s_2 1 4.467
44 10000 10 4MB on 2 1 0 1 s_2 2 4.442
44 10000 10 4MB on 2 1 0 1 s_2 3 4.434
44 10000 10 4MB on 2 1 0 1 s_2 4 4.475
44 10000 10 4MB on 2 1 0 1 s_2 5 4.463
45 10000 10 4MB on 2 1 0 1 s_3 1 4.859
45 10000 10 4MB on 2 1 0 1 s_3 2 4.807
45 10000 10 4MB on 2 1 0 1 s_3 3 4.856
45 10000 10 4MB on 2 1 0 1 s_3 4 4.862
45 10000 10 4MB on 2 1 0 1 s_3 5 4.869
46 10000 10 4MB off 2 0 0 0 s_1 1 3.455
46 10000 10 4MB off 2 0 0 0 s_1 2 3.557
46 10000 10 4MB off 2 0 0 0 s_1 3 3.509
46 10000 10 4MB off 2 0 0 0 s_1 4 3.523
46 10000 10 4MB off 2 0 0 0 s_1 5 3.494
47 10000 10 4MB off 2 0 0 0 s_2 1 4.405
47 10000 10 4MB off 2 0 0 0 s_2 2 4.434
47 10000 10 4MB off 2 0 0 0 s_2 3 4.459
47 10000 10 4MB off 2 0 0 0 s_2 4 4.413
47 10000 10 4MB off 2 0 0 0 s_2 5 4.396
48 10000 10 4MB off 2 0 0 0 s_3 1 5.320
48 10000 10 4MB off 2 0 0 0 s_3 2 5.261
48 10000 10 4MB off 2 0 0 0 s_3 3 5.226
48 10000 10 4MB off 2 0 0 0 s_3 4 5.279
48 10000 10 4MB off 2 0 0 0 s_3 5 5.311
49 10000 10 8MB on 2 0 0 0 s_1 1 3.449
49 10000 10 8MB on 2 0 0 0 s_1 2 3.487
49 10000 10 8MB on 2 0 0 0 s_1 3 3.549
49 10000 10 8MB on 2 0 0 0 s_1 4 3.489
49 10000 10 8MB on 2 0 0 0 s_1 5 3.469
50 10000 10 8MB on 2 1 0 1 s_2 1 4.404
50 10000 10 8MB on 2 1 0 1 s_2 2 4.378
50 10000 10 8MB on 2 1 0 1 s_2 3 4.321
50 10000 10 8MB on 2 1 0 1 s_2 4 4.400
50 10000 10 8MB on 2 1 0 1 s_2 5 4.420
51 10000 10 8MB on 2 1 0 1 s_3 1 4.836
51 10000 10 8MB on 2 1 0 1 s_3 2 4.814
51 10000 10 8MB on 2 1 0 1 s_3 3 4.787
51 10000 10 8MB on 2 1 0 1 s_3 4 4.797
51 10000 10 8MB on 2 1 0 1 s_3 5 4.823
52 10000 10 8MB off 2 0 0 0 s_1 1 3.461
52 10000 10 8MB off 2 0 0 0 s_1 2 3.466
52 10000 10 8MB off 2 0 0 0 s_1 3 3.466
52 10000 10 8MB off 2 0 0 0 s_1 4 3.587
52 10000 10 8MB off 2 0 0 0 s_1 5 3.488
53 10000 10 8MB off 2 0 0 0 s_2 1 4.470
53 10000 10 8MB off 2 0 0 0 s_2 2 4.501
53 10000 10 8MB off 2 0 0 0 s_2 3 4.427
53 10000 10 8MB off 2 0 0 0 s_2 4 4.386
53 10000 10 8MB off 2 0 0 0 s_2 5 4.405
54 10000 10 8MB off 2 0 0 0 s_3 1 5.213
54 10000 10 8MB off 2 0 0 0 s_3 2 5.256
54 10000 10 8MB off 2 0 0 0 s_3 3 5.243
54 10000 10 8MB off 2 0 0 0 s_3 4 5.333
54 10000 10 8MB off 2 0 0 0 s_3 5 5.280
55 10000 10 16MB on 2 0 0 0 s_1 1 3.511
55 10000 10 16MB on 2 0 0 0 s_1 2 3.538
55 10000 10 16MB on 2 0 0 0 s_1 3 3.475
55 10000 10 16MB on 2 0 0 0 s_1 4 3.482
55 10000 10 16MB on 2 0 0 0 s_1 5 3.584
56 10000 10 16MB on 2 1 0 1 s_2 1 4.485
56 10000 10 16MB on 2 1 0 1 s_2 2 4.378
56 10000 10 16MB on 2 1 0 1 s_2 3 4.382
56 10000 10 16MB on 2 1 0 1 s_2 4 4.449
56 10000 10 16MB on 2 1 0 1 s_2 5 4.400
57 10000 10 16MB on 2 1 0 1 s_3 1 4.844
57 10000 10 16MB on 2 1 0 1 s_3 2 4.758
57 10000 10 16MB on 2 1 0 1 s_3 3 4.833
57 10000 10 16MB on 2 1 0 1 s_3 4 4.883
57 10000 10 16MB on 2 1 0 1 s_3 5 4.813
58 10000 10 16MB off 2 0 0 0 s_1 1 3.604
58 10000 10 16MB off 2 0 0 0 s_1 2 3.562
58 10000 10 16MB off 2 0 0 0 s_1 3 3.469
58 10000 10 16MB off 2 0 0 0 s_1 4 3.542
58 10000 10 16MB off 2 0 0 0 s_1 5 3.488
59 10000 10 16MB off 2 0 0 0 s_2 1 4.445
59 10000 10 16MB off 2 0 0 0 s_2 2 4.536
59 10000 10 16MB off 2 0 0 0 s_2 3 4.409
59 10000 10 16MB off 2 0 0 0 s_2 4 4.433
59 10000 10 16MB off 2 0 0 0 s_2 5 4.503
60 10000 10 16MB off 2 0 0 0 s_3 1 5.256
60 10000 10 16MB off 2 0 0 0 s_3 2 5.305
60 10000 10 16MB off 2 0 0 0 s_3 3 5.263
60 10000 10 16MB off 2 0 0 0 s_3 4 5.297
60 10000 10 16MB off 2 0 0 0 s_3 5 5.252
61 10000 10 32MB on 2 0 0 0 s_1 1 3.590
61 10000 10 32MB on 2 0 0 0 s_1 2 3.516
61 10000 10 32MB on 2 0 0 0 s_1 3 3.493
61 10000 10 32MB on 2 0 0 0 s_1 4 3.549
61 10000 10 32MB on 2 0 0 0 s_1 5 3.484
62 10000 10 32MB on 2 1 0 1 s_2 1 4.441
62 10000 10 32MB on 2 1 0 1 s_2 2 4.418
62 10000 10 32MB on 2 1 0 1 s_2 3 4.457
62 10000 10 32MB on 2 1 0 1 s_2 4 4.428
62 10000 10 32MB on 2 1 0 1 s_2 5 4.419
63 10000 10 32MB on 2 1 0 1 s_3 1 4.879
63 10000 10 32MB on 2 1 0 1 s_3 2 4.808
63 10000 10 32MB on 2 1 0 1 s_3 3 4.904
63 10000 10 32MB on 2 1 0 1 s_3 4 4.878
63 10000 10 32MB on 2 1 0 1 s_3 5 4.812
64 10000 10 32MB off 2 0 0 0 s_1 1 3.488
64 10000 10 32MB off 2 0 0 0 s_1 2 3.556
64 10000 10 32MB off 2 0 0 0 s_1 3 3.453
64 10000 10 32MB off 2 0 0 0 s_1 4 3.469
64 10000 10 32MB off 2 0 0 0 s_1 5 3.478
65 10000 10 32MB off 2 0 0 0 s_2 1 4.490
65 10000 10 32MB off 2 0 0 0 s_2 2 4.444
65 10000 10 32MB off 2 0 0 0 s_2 3 4.390
65 10000 10 32MB off 2 0 0 0 s_2 4 4.373
65 10000 10 32MB off 2 0 0 0 s_2 5 4.419
66 10000 10 32MB off 2 0 0 0 s_3 1 5.267
66 10000 10 32MB off 2 0 0 0 s_3 2 5.250
66 10000 10 32MB off 2 0 0 0 s_3 3 5.243
66 10000 10 32MB off 2 0 0 0 s_3 4 5.217
66 10000 10 32MB off 2 0 0 0 s_3 5 5.244
67 10000 10 64MB on 2 0 0 0 s_1 1 3.555
67 10000 10 64MB on 2 0 0 0 s_1 2 3.498
67 10000 10 64MB on 2 0 0 0 s_1 3 3.484
67 10000 10 64MB on 2 0 0 0 s_1 4 3.529
67 10000 10 64MB on 2 0 0 0 s_1 5 3.528
68 10000 10 64MB on 2 1 0 1 s_2 1 4.514
68 10000 10 64MB on 2 1 0 1 s_2 2 4.430
68 10000 10 64MB on 2 1 0 1 s_2 3 4.425
68 10000 10 64MB on 2 1 0 1 s_2 4 4.443
68 10000 10 64MB on 2 1 0 1 s_2 5 4.490
69 10000 10 64MB on 2 1 0 1 s_3 1 4.819
69 10000 10 64MB on 2 1 0 1 s_3 2 4.856
69 10000 10 64MB on 2 1 0 1 s_3 3 4.895
69 10000 10 64MB on 2 1 0 1 s_3 4 4.792
69 10000 10 64MB on 2 1 0 1 s_3 5 4.807
70 10000 10 64MB off 2 0 0 0 s_1 1 3.482
70 10000 10 64MB off 2 0 0 0 s_1 2 3.548
70 10000 10 64MB off 2 0 0 0 s_1 3 3.473
70 10000 10 64MB off 2 0 0 0 s_1 4 3.457
70 10000 10 64MB off 2 0 0 0 s_1 5 3.496
71 10000 10 64MB off 2 0 0 0 s_2 1 4.454
71 10000 10 64MB off 2 0 0 0 s_2 2 4.413
71 10000 10 64MB off 2 0 0 0 s_2 3 4.402
71 10000 10 64MB off 2 0 0 0 s_2 4 4.484
71 10000 10 64MB off 2 0 0 0 s_2 5 4.466
72 10000 10 64MB off 2 0 0 0 s_3 1 5.287
72 10000 10 64MB off 2 0 0 0 s_3 2 5.249
72 10000 10 64MB off 2 0 0 0 s_3 3 5.305
72 10000 10 64MB off 2 0 0 0 s_3 4 5.208
72 10000 10 64MB off 2 0 0 0 s_3 5 5.219
73 10000 10 128MB on 2 0 0 0 s_1 1 3.484
73 10000 10 128MB on 2 0 0 0 s_1 2 3.583
73 10000 10 128MB on 2 0 0 0 s_1 3 3.526
73 10000 10 128MB on 2 0 0 0 s_1 4 3.586
73 10000 10 128MB on 2 0 0 0 s_1 5 3.470
74 10000 10 128MB on 2 1 0 1 s_2 1 4.457
74 10000 10 128MB on 2 1 0 1 s_2 2 4.400
74 10000 10 128MB on 2 1 0 1 s_2 3 4.401
74 10000 10 128MB on 2 1 0 1 s_2 4 4.362
74 10000 10 128MB on 2 1 0 1 s_2 5 4.399
75 10000 10 128MB on 2 1 0 1 s_3 1 4.874
75 10000 10 128MB on 2 1 0 1 s_3 2 4.884
75 10000 10 128MB on 2 1 0 1 s_3 3 4.839
75 10000 10 128MB on 2 1 0 1 s_3 4 4.815
75 10000 10 128MB on 2 1 0 1 s_3 5 4.832
76 10000 10 128MB off 2 0 0 0 s_1 1 3.474
76 10000 10 128MB off 2 0 0 0 s_1 2 3.566
76 10000 10 128MB off 2 0 0 0 s_1 3 3.521
76 10000 10 128MB off 2 0 0 0 s_1 4 3.434
76 10000 10 128MB off 2 0 0 0 s_1 5 3.454
77 10000 10 128MB off 2 0 0 0 s_2 1 4.426
77 10000 10 128MB off 2 0 0 0 s_2 2 4.479
77 10000 10 128MB off 2 0 0 0 s_2 3 4.370
77 10000 10 128MB off 2 0 0 0 s_2 4 4.359
77 10000 10 128MB off 2 0 0 0 s_2 5 4.416
78 10000 10 128MB off 2 0 0 0 s_3 1 5.264
78 10000 10 128MB off 2 0 0 0 s_3 2 5.272
78 10000 10 128MB off 2 0 0 0 s_3 3 5.261
78 10000 10 128MB off 2 0 0 0 s_3 4 5.245
78 10000 10 128MB off 2 0 0 0 s_3 5 5.268
79 10000 10 256MB on 2 0 0 0 s_1 1 3.569
79 10000 10 256MB on 2 0 0 0 s_1 2 3.486
79 10000 10 256MB on 2 0 0 0 s_1 3 3.551
79 10000 10 256MB on 2 0 0 0 s_1 4 3.507
79 10000 10 256MB on 2 0 0 0 s_1 5 3.500
80 10000 10 256MB on 2 1 0 1 s_2 1 4.487
80 10000 10 256MB on 2 1 0 1 s_2 2 4.415
80 10000 10 256MB on 2 1 0 1 s_2 3 4.394
80 10000 10 256MB on 2 1 0 1 s_2 4 4.425
80 10000 10 256MB on 2 1 0 1 s_2 5 4.454
81 10000 10 256MB on 2 1 0 1 s_3 1 4.897
81 10000 10 256MB on 2 1 0 1 s_3 2 4.896
81 10000 10 256MB on 2 1 0 1 s_3 3 4.844
81 10000 10 256MB on 2 1 0 1 s_3 4 4.870
81 10000 10 256MB on 2 1 0 1 s_3 5 4.867
82 10000 10 256MB off 2 0 0 0 s_1 1 3.553
82 10000 10 256MB off 2 0 0 0 s_1 2 3.449
82 10000 10 256MB off 2 0 0 0 s_1 3 3.466
82 10000 10 256MB off 2 0 0 0 s_1 4 3.466
82 10000 10 256MB off 2 0 0 0 s_1 5 3.540
83 10000 10 256MB off 2 0 0 0 s_2 1 4.484
83 10000 10 256MB off 2 0 0 0 s_2 2 4.384
83 10000 10 256MB off 2 0 0 0 s_2 3 4.413
83 10000 10 256MB off 2 0 0 0 s_2 4 4.384
83 10000 10 256MB off 2 0 0 0 s_2 5 4.413
84 10000 10 256MB off 2 0 0 0 s_3 1 5.233
84 10000 10 256MB off 2 0 0 0 s_3 2 5.251
84 10000 10 256MB off 2 0 0 0 s_3 3 5.272
84 10000 10 256MB off 2 0 0 0 s_3 4 5.287
84 10000 10 256MB off 2 0 0 0 s_3 5 5.301
85 10000 100 4MB on 0 0 0 0 s_1 1 4.397
85 10000 100 4MB on 0 0 0 0 s_1 2 4.324
85 10000 100 4MB on 0 0 0 0 s_1 3 4.406
85 10000 100 4MB on 0 0 0 0 s_1 4 4.372
85 10000 100 4MB on 0 0 0 0 s_1 5 4.333
86 10000 100 4MB on 0 1 0 1 s_2 1 4.248
86 10000 100 4MB on 0 1 0 1 s_2 2 4.246
86 10000 100 4MB on 0 1 0 1 s_2 3 4.171
86 10000 100 4MB on 0 1 0 1 s_2 4 4.206
86 10000 100 4MB on 0 1 0 1 s_2 5 4.189
87 10000 100 4MB on 0 1 0 1 s_3 1 3.631
87 10000 100 4MB on 0 1 0 1 s_3 2 3.553
87 10000 100 4MB on 0 1 0 1 s_3 3 3.561
87 10000 100 4MB on 0 1 0 1 s_3 4 3.665
87 10000 100 4MB on 0 1 0 1 s_3 5 3.571
88 10000 100 4MB off 0 0 0 0 s_1 1 4.364
88 10000 100 4MB off 0 0 0 0 s_1 2 4.358
88 10000 100 4MB off 0 0 0 0 s_1 3 4.370
88 10000 100 4MB off 0 0 0 0 s_1 4 4.345
88 10000 100 4MB off 0 0 0 0 s_1 5 4.321
89 10000 100 4MB off 0 0 0 0 s_2 1 4.311
89 10000 100 4MB off 0 0 0 0 s_2 2 4.346
89 10000 100 4MB off 0 0 0 0 s_2 3 4.324
89 10000 100 4MB off 0 0 0 0 s_2 4 4.246
89 10000 100 4MB off 0 0 0 0 s_2 5 4.279
90 10000 100 4MB off 0 0 0 0 s_3 1 3.668
90 10000 100 4MB off 0 0 0 0 s_3 2 3.589
90 10000 100 4MB off 0 0 0 0 s_3 3 3.724
90 10000 100 4MB off 0 0 0 0 s_3 4 3.625
90 10000 100 4MB off 0 0 0 0 s_3 5 3.690
91 10000 100 8MB on 0 0 0 0 s_1 1 4.366
91 10000 100 8MB on 0 0 0 0 s_1 2 4.333
91 10000 100 8MB on 0 0 0 0 s_1 3 4.310
91 10000 100 8MB on 0 0 0 0 s_1 4 4.316
91 10000 100 8MB on 0 0 0 0 s_1 5 4.418
92 10000 100 8MB on 0 1 0 1 s_2 1 4.260
92 10000 100 8MB on 0 1 0 1 s_2 2 4.250
92 10000 100 8MB on 0 1 0 1 s_2 3 4.262
92 10000 100 8MB on 0 1 0 1 s_2 4 4.207
92 10000 100 8MB on 0 1 0 1 s_2 5 4.214
93 10000 100 8MB on 0 1 0 1 s_3 1 3.667
93 10000 100 8MB on 0 1 0 1 s_3 2 3.555
93 10000 100 8MB on 0 1 0 1 s_3 3 3.525
93 10000 100 8MB on 0 1 0 1 s_3 4 3.507
