id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 1000 10 4MB on 0 1 0 s_1 1 1.665
1 1000 10 4MB on 0 1 0 s_1 2 1.517
1 1000 10 4MB on 0 1 0 s_1 3 1.515
1 1000 10 4MB on 0 1 0 s_1 4 1.556
1 1000 10 4MB on 0 1 0 s_1 5 1.535
2 1000 10 4MB on 0 1 0 s_2 1 1.659
2 1000 10 4MB on 0 1 0 s_2 2 1.665
2 1000 10 4MB on 0 1 0 s_2 3 1.569
2 1000 10 4MB on 0 1 0 s_2 4 1.582
2 1000 10 4MB on 0 1 0 s_2 5 1.552
3 1000 10 4MB on 0 1 0 s_3 1 1.667
3 1000 10 4MB on 0 1 0 s_3 2 1.551
3 1000 10 4MB on 0 1 0 s_3 3 1.577
3 1000 10 4MB on 0 1 0 s_3 4 1.678
3 1000 10 4MB on 0 1 0 s_3 5 1.543
4 1000 10 4MB on 0 1 0 s_4 1 1.564
4 1000 10 4MB on 0 1 0 s_4 2 1.561
4 1000 10 4MB on 0 1 0 s_4 3 1.565
4 1000 10 4MB on 0 1 0 s_4 4 1.518
4 1000 10 4MB on 0 1 0 s_4 5 1.572
5 1000 10 4MB off 0 0 0 s_1 1 1.592
5 1000 10 4MB off 0 0 0 s_1 2 1.529
5 1000 10 4MB off 0 0 0 s_1 3 1.617
5 1000 10 4MB off 0 0 0 s_1 4 1.538
5 1000 10 4MB off 0 0 0 s_1 5 1.550
6 1000 10 4MB off 0 0 0 s_2 1 1.618
6 1000 10 4MB off 0 0 0 s_2 2 1.619
6 1000 10 4MB off 0 0 0 s_2 3 1.683
6 1000 10 4MB off 0 0 0 s_2 4 1.632
6 1000 10 4MB off 0 0 0 s_2 5 1.705
7 1000 10 4MB off 0 0 0 s_3 1 1.732
7 1000 10 4MB off 0 0 0 s_3 2 1.653
7 1000 10 4MB off 0 0 0 s_3 3 1.701
7 1000 10 4MB off 0 0 0 s_3 4 1.648
7 1000 10 4MB off 0 0 0 s_3 5 1.698
8 1000 10 4MB off 0 0 0 s_4 1 1.643
8 1000 10 4MB off 0 0 0 s_4 2 1.613
8 1000 10 4MB off 0 0 0 s_4 3 1.602
8 1000 10 4MB off 0 0 0 s_4 4 1.605
8 1000 10 4MB off 0 0 0 s_4 5 1.678
9 1000 10 8MB on 0 1 0 s_1 1 1.556
9 1000 10 8MB on 0 1 0 s_1 2 1.506
9 1000 10 8MB on 0 1 0 s_1 3 1.507
9 1000 10 8MB on 0 1 0 s_1 4 1.493
9 1000 10 8MB on 0 1 0 s_1 5 1.473
10 1000 10 8MB on 0 1 0 s_2 1 1.561
10 1000 10 8MB on 0 1 0 s_2 2 1.657
10 1000 10 8MB on 0 1 0 s_2 3 1.541
10 1000 10 8MB on 0 1 0 s_2 4 1.536
10 1000 10 8MB on 0 1 0 s_2 5 1.542
11 1000 10 8MB on 0 1 0 s_3 1 1.647
11 1000 10 8MB on 0 1 0 s_3 2 1.535
11 1000 10 8MB on 0 1 0 s_3 3 1.560
11 1000 10 8MB on 0 1 0 s_3 4 1.589
11 1000 10 8MB on 0 1 0 s_3 5 1.617
12 1000 10 8MB on 0 1 0 s_4 1 1.576
12 1000 10 8MB on 0 1 0 s_4 2 1.532
12 1000 10 8MB on 0 1 0 s_4 3 1.593
12 1000 10 8MB on 0 1 0 s_4 4 1.555
12 1000 10 8MB on 0 1 0 s_4 5 1.509
13 1000 10 8MB off 0 0 0 s_1 1 1.550
13 1000 10 8MB off 0 0 0 s_1 2 1.548
13 1000 10 8MB off 0 0 0 s_1 3 1.570
13 1000 10 8MB off 0 0 0 s_1 4 1.542
13 1000 10 8MB off 0 0 0 s_1 5 1.647
14 1000 10 8MB off 0 0 0 s_2 1 1.700
14 1000 10 8MB off 0 0 0 s_2 2 1.572
14 1000 10 8MB off 0 0 0 s_2 3 1.719
14 1000 10 8MB off 0 0 0 s_2 4 1.649
14 1000 10 8MB off 0 0 0 s_2 5 1.683
15 1000 10 8MB off 0 0 0 s_3 1 1.715
15 1000 10 8MB off 0 0 0 s_3 2 1.691
15 1000 10 8MB off 0 0 0 s_3 3 1.719
15 1000 10 8MB off 0 0 0 s_3 4 1.625
15 1000 10 8MB off 0 0 0 s_3 5 1.648
16 1000 10 8MB off 0 0 0 s_4 1 1.645
16 1000 10 8MB off 0 0 0 s_4 2 1.623
16 1000 10 8MB off 0 0 0 s_4 3 1.662
16 1000 10 8MB off 0 0 0 s_4 4 1.673
16 1000 10 8MB off 0 0 0 s_4 5 1.618
17 1000 10 16MB on 0 1 0 s_1 1 1.587
17 1000 10 16MB on 0 1 0 s_1 2 1.518
17 1000 10 16MB on 0 1 0 s_1 3 1.522
17 1000 10 16MB on 0 1 0 s_1 4 1.567
17 1000 10 16MB on 0 1 0 s_1 5 1.559
18 1000 10 16MB on 0 1 0 s_2 1 1.524
18 1000 10 16MB on 0 1 0 s_2 2 1.547
18 1000 10 16MB on 0 1 0 s_2 3 1.605
18 1000 10 16MB on 0 1 0 s_2 4 1.575
18 1000 10 16MB on 0 1 0 s_2 5 1.564
19 1000 10 16MB on 0 1 0 s_3 1 1.628
19 1000 10 16MB on 0 1 0 s_3 2 1.577
19 1000 10 16MB on 0 1 0 s_3 3 1.618
19 1000 10 16MB on 0 1 0 s_3 4 1.569
19 1000 10 16MB on 0 1 0 s_3 5 1.570
20 1000 10 16MB on 0 1 0 s_4 1 1.572
20 1000 10 16MB on 0 1 0 s_4 2 1.512
20 1000 10 16MB on 0 1 0 s_4 3 1.523
20 1000 10 16MB on 0 1 0 s_4 4 1.518
20 1000 10 16MB on 0 1 0 s_4 5 1.642
21 1000 10 16MB off 0 0 0 s_1 1 1.502
21 1000 10 16MB off 0 0 0 s_1 2 1.600
21 1000 10 16MB off 0 0 0 s_1 3 1.518
