id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 1000 10 4MB on 0 1 0 s_1 1 1.539
1 1000 10 4MB on 0 1 0 s_1 2 1.369
1 1000 10 4MB on 0 1 0 s_1 3 1.363
1 1000 10 4MB on 0 1 0 s_1 4 1.400
1 1000 10 4MB on 0 1 0 s_1 5 1.401
2 1000 10 4MB on 0 1 0 s_2 1 1.406
2 1000 10 4MB on 0 1 0 s_2 2 1.426
2 1000 10 4MB on 0 1 0 s_2 3 1.373
2 1000 10 4MB on 0 1 0 s_2 4 1.354
2 1000 10 4MB on 0 1 0 s_2 5 1.417
3 1000 10 4MB on 0 1 0 s_3 1 1.404
3 1000 10 4MB on 0 1 0 s_3 2 1.391
3 1000 10 4MB on 0 1 0 s_3 3 1.393
3 1000 10 4MB on 0 1 0 s_3 4 1.513
3 1000 10 4MB on 0 1 0 s_3 5 1.462
4 1000 10 4MB on 0 1 0 s_4 1 1.399
4 1000 10 4MB on 0 1 0 s_4 2 1.425
4 1000 10 4MB on 0 1 0 s_4 3 1.404
4 1000 10 4MB on 0 1 0 s_4 4 1.420
4 1000 10 4MB on 0 1 0 s_4 5 1.430
5 1000 10 4MB off 0 0 0 s_1 1 1.460
5 1000 10 4MB off 0 0 0 s_1 2 1.413
5 1000 10 4MB off 0 0 0 s_1 3 1.388
5 1000 10 4MB off 0 0 0 s_1 4 1.392
5 1000 10 4MB off 0 0 0 s_1 5 1.429
6 1000 10 4MB off 0 0 0 s_2 1 1.505
6 1000 10 4MB off 0 0 0 s_2 2 1.428
6 1000 10 4MB off 0 0 0 s_2 3 1.406
6 1000 10 4MB off 0 0 0 s_2 4 1.388
6 1000 10 4MB off 0 0 0 s_2 5 1.389
7 1000 10 4MB off 0 0 0 s_3 1 1.466
7 1000 10 4MB off 0 0 0 s_3 2 1.405
7 1000 10 4MB off 0 0 0 s_3 3 1.409
7 1000 10 4MB off 0 0 0 s_3 4 1.420
7 1000 10 4MB off 0 0 0 s_3 5 1.423
8 1000 10 4MB off 0 0 0 s_4 1 1.479
8 1000 10 4MB off 0 0 0 s_4 2 1.537
8 1000 10 4MB off 0 0 0 s_4 3 1.489
8 1000 10 4MB off 0 0 0 s_4 4 1.459
8 1000 10 4MB off 0 0 0 s_4 5 1.441
9 1000 10 8MB on 0 1 0 s_1 1 1.404
9 1000 10 8MB on 0 1 0 s_1 2 1.443
9 1000 10 8MB on 0 1 0 s_1 3 1.381
9 1000 10 8MB on 0 1 0 s_1 4 1.415
9 1000 10 8MB on 0 1 0 s_1 5 1.379
10 1000 10 8MB on 0 1 0 s_2 1 1.451
10 1000 10 8MB on 0 1 0 s_2 2 1.373
10 1000 10 8MB on 0 1 0 s_2 3 1.391
10 1000 10 8MB on 0 1 0 s_2 4 1.424
10 1000 10 8MB on 0 1 0 s_2 5 1.395
11 1000 10 8MB on 0 1 0 s_3 1 1.408
11 1000 10 8MB on 0 1 0 s_3 2 1.400
11 1000 10 8MB on 0 1 0 s_3 3 1.453
11 1000 10 8MB on 0 1 0 s_3 4 1.456
11 1000 10 8MB on 0 1 0 s_3 5 1.468
12 1000 10 8MB on 0 1 0 s_4 1 1.439
12 1000 10 8MB on 0 1 0 s_4 2 1.332
12 1000 10 8MB on 0 1 0 s_4 3 1.384
12 1000 10 8MB on 0 1 0 s_4 4 1.405
12 1000 10 8MB on 0 1 0 s_4 5 1.403
13 1000 10 8MB off 0 0 0 s_1 1 1.443
13 1000 10 8MB off 0 0 0 s_1 2 1.417
13 1000 10 8MB off 0 0 0 s_1 3 1.422
13 1000 10 8MB off 0 0 0 s_1 4 1.403
13 1000 10 8MB off 0 0 0 s_1 5 1.381
14 1000 10 8MB off 0 0 0 s_2 1 1.444
14 1000 10 8MB off 0 0 0 s_2 2 1.439
14 1000 10 8MB off 0 0 0 s_2 3 1.426
14 1000 10 8MB off 0 0 0 s_2 4 1.425
14 1000 10 8MB off 0 0 0 s_2 5 1.426
15 1000 10 8MB off 0 0 0 s_3 1 1.439
15 1000 10 8MB off 0 0 0 s_3 2 1.537
15 1000 10 8MB off 0 0 0 s_3 3 1.440
15 1000 10 8MB off 0 0 0 s_3 4 1.448
15 1000 10 8MB off 0 0 0 s_3 5 1.431
16 1000 10 8MB off 0 0 0 s_4 1 1.541
16 1000 10 8MB off 0 0 0 s_4 2 1.486
16 1000 10 8MB off 0 0 0 s_4 3 1.460
16 1000 10 8MB off 0 0 0 s_4 4 1.432
16 1000 10 8MB off 0 0 0 s_4 5 1.432
17 1000 10 16MB on 0 1 0 s_1 1 1.379
17 1000 10 16MB on 0 1 0 s_1 2 1.383
17 1000 10 16MB on 0 1 0 s_1 3 1.411
17 1000 10 16MB on 0 1 0 s_1 4 1.462
17 1000 10 16MB on 0 1 0 s_1 5 1.437
18 1000 10 16MB on 0 1 0 s_2 1 1.457
18 1000 10 16MB on 0 1 0 s_2 2 1.386
18 1000 10 16MB on 0 1 0 s_2 3 1.420
18 1000 10 16MB on 0 1 0 s_2 4 1.374
18 1000 10 16MB on 0 1 0 s_2 5 1.381
19 1000 10 16MB on 0 1 0 s_3 1 1.434
19 1000 10 16MB on 0 1 0 s_3 2 1.494
19 1000 10 16MB on 0 1 0 s_3 3 1.487
19 1000 10 16MB on 0 1 0 s_3 4 1.413
19 1000 10 16MB on 0 1 0 s_3 5 1.417
20 1000 10 16MB on 0 1 0 s_4 1 1.457
