id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 100000 10 4MB on 0 1 0 s_1 1 38.365
1 100000 10 4MB on 0 1 0 s_1 2 38.389
1 100000 10 4MB on 0 1 0 s_1 3 38.340
1 100000 10 4MB on 0 1 0 s_1 4 38.297
1 100000 10 4MB on 0 1 0 s_1 5 38.344
2 100000 10 4MB on 0 1 0 s_2 1 42.729
2 100000 10 4MB on 0 1 0 s_2 2 42.695
2 100000 10 4MB on 0 1 0 s_2 3 42.573
2 100000 10 4MB on 0 1 0 s_2 4 42.577
2 100000 10 4MB on 0 1 0 s_2 5 42.588
3 100000 10 4MB on 0 1 0 s_3 1 47.051
3 100000 10 4MB on 0 1 0 s_3 2 47.000
3 100000 10 4MB on 0 1 0 s_3 3 47.064
3 100000 10 4MB on 0 1 0 s_3 4 46.952
3 100000 10 4MB on 0 1 0 s_3 5 47.045
4 100000 10 4MB on 0 1 0 s_4 1 50.939
4 100000 10 4MB on 0 1 0 s_4 2 50.992
4 100000 10 4MB on 0 1 0 s_4 3 50.942
4 100000 10 4MB on 0 1 0 s_4 4 50.932
4 100000 10 4MB on 0 1 0 s_4 5 51.033
5 100000 10 4MB off 0 0 0 s_1 1 49.599
5 100000 10 4MB off 0 0 0 s_1 2 49.500
5 100000 10 4MB off 0 0 0 s_1 3 49.725
5 100000 10 4MB off 0 0 0 s_1 4 49.629
5 100000 10 4MB off 0 0 0 s_1 5 49.500
6 100000 10 4MB off 0 0 0 s_2 1 58.021
6 100000 10 4MB off 0 0 0 s_2 2 58.039
6 100000 10 4MB off 0 0 0 s_2 3 58.065
6 100000 10 4MB off 0 0 0 s_2 4 57.917
6 100000 10 4MB off 0 0 0 s_2 5 58.189
7 100000 10 4MB off 0 0 0 s_3 1 70.371
7 100000 10 4MB off 0 0 0 s_3 2 70.524
7 100000 10 4MB off 0 0 0 s_3 3 70.371
7 100000 10 4MB off 0 0 0 s_3 4 70.352
7 100000 10 4MB off 0 0 0 s_3 5 70.393
8 100000 10 4MB off 0 0 0 s_4 1 80.671
8 100000 10 4MB off 0 0 0 s_4 2 80.636
8 100000 10 4MB off 0 0 0 s_4 3 80.629
8 100000 10 4MB off 0 0 0 s_4 4 80.629
8 100000 10 4MB off 0 0 0 s_4 5 80.666
9 100000 10 8MB on 0 1 0 s_1 1 39.486
9 100000 10 8MB on 0 1 0 s_1 2 39.448
9 100000 10 8MB on 0 1 0 s_1 3 39.523
9 100000 10 8MB on 0 1 0 s_1 4 39.508
9 100000 10 8MB on 0 1 0 s_1 5 39.565
10 100000 10 8MB on 0 1 0 s_2 1 44.217
10 100000 10 8MB on 0 1 0 s_2 2 44.227
10 100000 10 8MB on 0 1 0 s_2 3 44.186
10 100000 10 8MB on 0 1 0 s_2 4 44.139
10 100000 10 8MB on 0 1 0 s_2 5 44.195
11 100000 10 8MB on 0 1 0 s_3 1 48.305
11 100000 10 8MB on 0 1 0 s_3 2 48.361
11 100000 10 8MB on 0 1 0 s_3 3 48.373
11 100000 10 8MB on 0 1 0 s_3 4 48.369
11 100000 10 8MB on 0 1 0 s_3 5 48.303
12 100000 10 8MB on 0 1 0 s_4 1 52.407
12 100000 10 8MB on 0 1 0 s_4 2 52.463
12 100000 10 8MB on 0 1 0 s_4 3 52.327
12 100000 10 8MB on 0 1 0 s_4 4 52.431
12 100000 10 8MB on 0 1 0 s_4 5 52.360
13 100000 10 8MB off 0 0 0 s_1 1 55.757
13 100000 10 8MB off 0 0 0 s_1 2 55.835
13 100000 10 8MB off 0 0 0 s_1 3 55.731
13 100000 10 8MB off 0 0 0 s_1 4 55.805
13 100000 10 8MB off 0 0 0 s_1 5 55.747
14 100000 10 8MB off 0 0 0 s_2 1 63.814
14 100000 10 8MB off 0 0 0 s_2 2 63.783
14 100000 10 8MB off 0 0 0 s_2 3 63.694
14 100000 10 8MB off 0 0 0 s_2 4 63.534
14 100000 10 8MB off 0 0 0 s_2 5 63.772
