id scale ngroups work_mem enable_incrementalsort max_workers incremental partial table run duration
1 100000 10 4MB on 0 1 0 s_1 1 28.853
1 100000 10 4MB on 0 1 0 s_1 2 28.732
1 100000 10 4MB on 0 1 0 s_1 3 28.826
1 100000 10 4MB on 0 1 0 s_1 4 28.739
1 100000 10 4MB on 0 1 0 s_1 5 28.736
2 100000 10 4MB on 0 1 0 s_2 1 29.405
2 100000 10 4MB on 0 1 0 s_2 2 29.509
2 100000 10 4MB on 0 1 0 s_2 3 29.440
2 100000 10 4MB on 0 1 0 s_2 4 29.481
2 100000 10 4MB on 0 1 0 s_2 5 29.435
3 100000 10 4MB on 0 1 0 s_3 1 32.778
3 100000 10 4MB on 0 1 0 s_3 2 32.789
3 100000 10 4MB on 0 1 0 s_3 3 32.781
3 100000 10 4MB on 0 1 0 s_3 4 32.781
3 100000 10 4MB on 0 1 0 s_3 5 32.804
4 100000 10 4MB on 0 1 0 s_4 1 35.952
4 100000 10 4MB on 0 1 0 s_4 2 36.024
4 100000 10 4MB on 0 1 0 s_4 3 35.988
4 100000 10 4MB on 0 1 0 s_4 4 36.114
4 100000 10 4MB on 0 1 0 s_4 5 35.984
5 100000 10 4MB off 0 0 0 s_1 1 31.670
5 100000 10 4MB off 0 0 0 s_1 2 31.611
5 100000 10 4MB off 0 0 0 s_1 3 31.560
5 100000 10 4MB off 0 0 0 s_1 4 31.807
5 100000 10 4MB off 0 0 0 s_1 5 31.753
6 100000 10 4MB off 0 0 0 s_2 1 38.790
6 100000 10 4MB off 0 0 0 s_2 2 38.841
6 100000 10 4MB off 0 0 0 s_2 3 38.808
6 100000 10 4MB off 0 0 0 s_2 4 38.689
6 100000 10 4MB off 0 0 0 s_2 5 38.739
7 100000 10 4MB off 0 0 0 s_3 1 50.439
7 100000 10 4MB off 0 0 0 s_3 2 50.412
7 100000 10 4MB off 0 0 0 s_3 3 50.397
7 100000 10 4MB off 0 0 0 s_3 4 50.409
7 100000 10 4MB off 0 0 0 s_3 5 50.463
8 100000 10 4MB off 0 0 0 s_4 1 60.172
8 100000 10 4MB off 0 0 0 s_4 2 60.204
8 100000 10 4MB off 0 0 0 s_4 3 60.130
8 100000 10 4MB off 0 0 0 s_4 4 60.168
8 100000 10 4MB off 0 0 0 s_4 5 60.101
9 100000 10 8MB on 0 0 0 s_1 1 35.754
9 100000 10 8MB on 0 0 0 s_1 2 35.748
9 100000 10 8MB on 0 0 0 s_1 3 35.817
9 100000 10 8MB on 0 0 0 s_1 4 35.880
9 100000 10 8MB on 0 0 0 s_1 5 35.862
10 100000 10 8MB on 0 0 0 s_2 1 42.453
10 100000 10 8MB on 0 0 0 s_2 2 42.547
10 100000 10 8MB on 0 0 0 s_2 3 42.361
10 100000 10 8MB on 0 0 0 s_2 4 42.387
10 100000 10 8MB on 0 0 0 s_2 5 42.304
11 100000 10 8MB on 0 1 0 s_3 1 32.784
11 100000 10 8MB on 0 1 0 s_3 2 32.817
11 100000 10 8MB on 0 1 0 s_3 3 32.762
11 100000 10 8MB on 0 1 0 s_3 4 32.831
11 100000 10 8MB on 0 1 0 s_3 5 32.773
12 100000 10 8MB on 0 1 0 s_4 1 36.037
12 100000 10 8MB on 0 1 0 s_4 2 35.993
12 100000 10 8MB on 0 1 0 s_4 3 36.021
12 100000 10 8MB on 0 1 0 s_4 4 35.951
12 100000 10 8MB on 0 1 0 s_4 5 36.036
13 100000 10 8MB off 0 0 0 s_1 1 35.970
13 100000 10 8MB off 0 0 0 s_1 2 35.926
13 100000 10 8MB off 0 0 0 s_1 3 35.971
13 100000 10 8MB off 0 0 0 s_1 4 35.999
13 100000 10 8MB off 0 0 0 s_1 5 36.042
14 100000 10 8MB off 0 0 0 s_2 1 42.647
14 100000 10 8MB off 0 0 0 s_2 2 42.668
14 100000 10 8MB off 0 0 0 s_2 3 42.632
14 100000 10 8MB off 0 0 0 s_2 4 42.619
14 100000 10 8MB off 0 0 0 s_2 5 42.583
15 100000 10 8MB off 0 0 0 s_3 1 53.726
15 100000 10 8MB off 0 0 0 s_3 2 53.774
15 100000 10 8MB off 0 0 0 s_3 3 53.784
15 100000 10 8MB off 0 0 0 s_3 4 53.891
15 100000 10 8MB off 0 0 0 s_3 5 53.837
16 100000 10 8MB off 0 0 0 s_4 1 62.111
16 100000 10 8MB off 0 0 0 s_4 2 62.148
